# wavelength(nm), strehl
2.482100000000359614e+03,8.783287108693623724e-01
2.482200000000359978e+03,8.783355463012764153e-01
2.482300000000359887e+03,8.783423810876757054e-01
2.482400000000359796e+03,8.783492152286465071e-01
2.482500000000359705e+03,8.783560487242753068e-01
2.482600000000359614e+03,8.783628815746487017e-01
2.482700000000359978e+03,8.783697137798528454e-01
2.482800000000359887e+03,8.783765453399741130e-01
2.482900000000359796e+03,8.783833762550989910e-01
2.483000000000360160e+03,8.783902065253137437e-01
2.483100000000360069e+03,8.783970361507045244e-01
2.483200000000359978e+03,8.784038651313580415e-01
2.483300000000359887e+03,8.784106934673601152e-01
2.483400000000359796e+03,8.784175211587974541e-01
2.483500000000360160e+03,8.784243482057559893e-01
2.483600000000360069e+03,8.784311746083220962e-01
2.483700000000359978e+03,8.784380003665821501e-01
2.483800000000360342e+03,8.784448254806220824e-01
2.483900000000360251e+03,8.784516499505282683e-01
2.484000000000360160e+03,8.784584737763869722e-01
2.484100000000360069e+03,8.784652969582841253e-01
2.484200000000359978e+03,8.784721194963061031e-01
2.484300000000360342e+03,8.784789413905390587e-01
2.484400000000360251e+03,8.784857626410690346e-01
2.484500000000360160e+03,8.784925832479820729e-01
2.484600000000360524e+03,8.784994032113643270e-01
2.484700000000360433e+03,8.785062225313019502e-01
2.484800000000360342e+03,8.785130412078809847e-01
2.484900000000360251e+03,8.785198592411875840e-01
2.485000000000360160e+03,8.785266766313075681e-01
2.485100000000360524e+03,8.785334933783270905e-01
2.485200000000360433e+03,8.785403094823320824e-01
2.485300000000360342e+03,8.785471249434088081e-01
2.485400000000360706e+03,8.785539397616429769e-01
2.485500000000360615e+03,8.785607539371205199e-01
2.485600000000360524e+03,8.785675674699277016e-01
2.485700000000360433e+03,8.785743803601501201e-01
2.485800000000360342e+03,8.785811926078739287e-01
2.485900000000360706e+03,8.785880042131849477e-01
2.486000000000360615e+03,8.785948151761689973e-01
2.486100000000360524e+03,8.786016254969121198e-01
2.486200000000360887e+03,8.786084351755000244e-01
2.486300000000360797e+03,8.786152442120188644e-01
2.486400000000360706e+03,8.786220526065540160e-01
2.486500000000360615e+03,8.786288603591915214e-01
2.486600000000360524e+03,8.786356674700173119e-01
2.486700000000360887e+03,8.786424739391170968e-01
2.486800000000360797e+03,8.786492797665766963e-01
2.486900000000360706e+03,8.786560849524815975e-01
2.487000000000361069e+03,8.786628894969179537e-01
2.487100000000360978e+03,8.786696933999712522e-01
2.487200000000360887e+03,8.786764966617272021e-01
2.487300000000360797e+03,8.786832992822716237e-01
2.487400000000360706e+03,8.786901012616901152e-01
2.487500000000361069e+03,8.786969026000684968e-01
2.487600000000360978e+03,8.787037032974921447e-01
2.487700000000360887e+03,8.787105033540471011e-01
2.487800000000361251e+03,8.787173027698186312e-01
2.487900000000361160e+03,8.787241015448925552e-01
2.488000000000361069e+03,8.787308996793544713e-01
2.488100000000360978e+03,8.787376971732898667e-01
2.488200000000360887e+03,8.787444940267843396e-01
2.488300000000361251e+03,8.787512902399235992e-01
2.488400000000361160e+03,8.787580858127929107e-01
2.488500000000361069e+03,8.787648807454780941e-01
2.488600000000361433e+03,8.787716750380645259e-01
2.488700000000361342e+03,8.787784686906375820e-01
2.488800000000361251e+03,8.787852617032828606e-01
2.488900000000361160e+03,8.787920540760860710e-01
2.489000000000361069e+03,8.787988458091322563e-01
2.489100000000361433e+03,8.788056369025072367e-01
2.489200000000361342e+03,8.788124273562961664e-01
2.489300000000361251e+03,8.788192171705844213e-01
2.489400000000361615e+03,8.788260063454577109e-01
2.489500000000361524e+03,8.788327948810010781e-01
2.489600000000361433e+03,8.788395827773002322e-01
2.489700000000361342e+03,8.788463700344402163e-01
2.489800000000361251e+03,8.788531566525065175e-01
2.489900000000361615e+03,8.788599426315845120e-01
2.490000000000361524e+03,8.788667279717593539e-01
2.490100000000361433e+03,8.788735126731165304e-01
2.490200000000361797e+03,8.788802967357410845e-01
2.490300000000361706e+03,8.788870801597186144e-01
2.490400000000361615e+03,8.788938629451340523e-01
2.490500000000361524e+03,8.789006450920726632e-01
2.490600000000361433e+03,8.789074266006199343e-01
2.490700000000361797e+03,8.789142074708609087e-01
2.490800000000361706e+03,8.789209877028807405e-01
2.490900000000361615e+03,8.789277672967648058e-01
2.491000000000361979e+03,8.789345462525979258e-01
2.491100000000361888e+03,8.789413245704654765e-01
2.491200000000361797e+03,8.789481022504526120e-01
2.491300000000361706e+03,8.789548792926444865e-01
2.491400000000361615e+03,8.789616556971260319e-01
2.491500000000361979e+03,8.789684314639825136e-01
2.491600000000361888e+03,8.789752065932988634e-01
2.491700000000361797e+03,8.789819810851601245e-01
2.491800000000362161e+03,8.789887549396516730e-01
2.491900000000362070e+03,8.789955281568582190e-01
2.492000000000361979e+03,8.790023007368648056e-01
2.492100000000361888e+03,8.790090726797565868e-01
2.492200000000361797e+03,8.790158439856183836e-01
2.492300000000362161e+03,8.790226146545354613e-01
2.492400000000362070e+03,8.790293846865924188e-01
2.492500000000361979e+03,8.790361540818745212e-01
2.492600000000362343e+03,8.790429228404663675e-01
2.492700000000362252e+03,8.790496909624532229e-01
2.492800000000362161e+03,8.790564584479197974e-01
2.492900000000362070e+03,8.790632252969510230e-01
2.493000000000361979e+03,8.790699915096318318e-01
2.493100000000362343e+03,8.790767570860469338e-01
2.493200000000362252e+03,8.790835220262812610e-01
2.493300000000362161e+03,8.790902863304197457e-01
2.493400000000362525e+03,8.790970499985470976e-01
2.493500000000362434e+03,8.791038130307481380e-01
2.493600000000362343e+03,8.791105754271076878e-01
2.493700000000362252e+03,8.791173371877104570e-01
2.493800000000362161e+03,8.791240983126413777e-01
2.493900000000362525e+03,8.791308588019849379e-01
2.494000000000362434e+03,8.791376186558259587e-01
2.494100000000362343e+03,8.791443778742492610e-01
2.494200000000362706e+03,8.791511364573394438e-01
2.494300000000362616e+03,8.791578944051813282e-01
2.494400000000362525e+03,8.791646517178594022e-01
2.494500000000362434e+03,8.791714083954584869e-01
2.494600000000362343e+03,8.791781644380630700e-01
2.494700000000362706e+03,8.791849198457579728e-01
2.494800000000362616e+03,8.791916746186276832e-01
2.494900000000362525e+03,8.791984287567566891e-01
2.495000000000362888e+03,8.792051822602299227e-01
2.495100000000362797e+03,8.792119351291316498e-01
2.495200000000362706e+03,8.792186873635465805e-01
2.495300000000362616e+03,8.792254389635590917e-01
2.495400000000362525e+03,8.792321899292540044e-01
2.495500000000362888e+03,8.792389402607155846e-01
2.495600000000362797e+03,8.792456899580285423e-01
2.495700000000362706e+03,8.792524390212770324e-01
2.495800000000363070e+03,8.792591874505458760e-01
2.495900000000362979e+03,8.792659352459194499e-01
2.496000000000362888e+03,8.792726824074820202e-01
2.496100000000362797e+03,8.792794289353181858e-01
2.496200000000362706e+03,8.792861748295122126e-01
2.496300000000363070e+03,8.792929200901486997e-01
2.496400000000362979e+03,8.792996647173119129e-01
2.496500000000362888e+03,8.793064087110862292e-01
2.496600000000363252e+03,8.793131520715561367e-01
2.496700000000363161e+03,8.793198947988057901e-01
2.496800000000363070e+03,8.793266368929195664e-01
2.496900000000362979e+03,8.793333783539818427e-01
2.497000000000362888e+03,8.793401191820767737e-01
2.497100000000363252e+03,8.793468593772889585e-01
2.497200000000363161e+03,8.793535989397024411e-01
2.497300000000363070e+03,8.793603378694013761e-01
2.497400000000363434e+03,8.793670761664701407e-01
2.497500000000363343e+03,8.793738138309931118e-01
2.497600000000363252e+03,8.793805508630543333e-01
2.497700000000363161e+03,8.793872872627378490e-01
2.497800000000363070e+03,8.793940230301281469e-01
2.497900000000363434e+03,8.794007581653093819e-01
2.498000000000363343e+03,8.794074926683653759e-01
2.498100000000363252e+03,8.794142265393807278e-01
2.498200000000363616e+03,8.794209597784391486e-01
2.498300000000363525e+03,8.794276923856251260e-01
2.498400000000363434e+03,8.794344243610224821e-01
2.498500000000363343e+03,8.794411557047153716e-01
2.498600000000363252e+03,8.794478864167878385e-01
2.498700000000363616e+03,8.794546164973241487e-01
2.498800000000363525e+03,8.794613459464081240e-01
2.498900000000363434e+03,8.794680747641238083e-01
2.499000000000363798e+03,8.794748029505553566e-01
2.499100000000363707e+03,8.794815305057867016e-01
2.499200000000363616e+03,8.794882574299017763e-01
2.499300000000363525e+03,8.794949837229845135e-01
2.499400000000363434e+03,8.795017093851190682e-01
2.499500000000363798e+03,8.795084344163891510e-01
2.499600000000363707e+03,8.795151588168789170e-01
2.499700000000363616e+03,8.795218825866720769e-01
2.499800000000363980e+03,8.795286057258526746e-01
2.499900000000363889e+03,8.795353282345044210e-01
2.500000000000363798e+03,8.795420501127114710e-01
2.500100000000363707e+03,8.795487713605574243e-01
2.500200000000363616e+03,8.795554919781262138e-01
2.500300000000363980e+03,8.795622119655016613e-01
2.500400000000363889e+03,8.795689313227676998e-01
2.500500000000363798e+03,8.795756500500078179e-01
2.500600000000364162e+03,8.795823681473062816e-01
2.500700000000364071e+03,8.795890856147463577e-01
2.500800000000363980e+03,8.795958024524122010e-01
2.500900000000363889e+03,8.796025186603874113e-01
2.501000000000363798e+03,8.796092342387555885e-01
2.501100000000364162e+03,8.796159491876005543e-01
2.501200000000364071e+03,8.796226635070061306e-01
2.501300000000363980e+03,8.796293771970558062e-01
2.501400000000364344e+03,8.796360902578332919e-01
2.501500000000364253e+03,8.796428026894224095e-01
2.501600000000364162e+03,8.796495144919066478e-01
2.501700000000364071e+03,8.796562256653696066e-01
2.501800000000363980e+03,8.796629362098948857e-01
2.501900000000364344e+03,8.796696461255664179e-01
2.502000000000364253e+03,8.796763554124673590e-01
2.502100000000364162e+03,8.796830640706816418e-01
2.502200000000364525e+03,8.796897721002925330e-01
2.502300000000364435e+03,8.796964795013837435e-01
2.502400000000364344e+03,8.797031862740386510e-01
2.502500000000364253e+03,8.797098924183409663e-01
2.502600000000364162e+03,8.797165979343740672e-01
2.502700000000364525e+03,8.797233028222215534e-01
2.502800000000364435e+03,8.797300070819668028e-01
2.502900000000364344e+03,8.797367107136931930e-01
2.503000000000364707e+03,8.797434137174844349e-01
2.503100000000364616e+03,8.797501160934236841e-01
2.503200000000364525e+03,8.797568178415946516e-01
2.503300000000364435e+03,8.797635189620802709e-01
2.503400000000364344e+03,8.797702194549644750e-01
2.503500000000364707e+03,8.797769193203303084e-01
2.503600000000364616e+03,8.797836185582612600e-01
2.503700000000364525e+03,8.797903171688404855e-01
2.503800000000364889e+03,8.797970151521515847e-01
2.503900000000364798e+03,8.798037125082777132e-01
2.504000000000364707e+03,8.798104092373022489e-01
2.504100000000364616e+03,8.798171053393084584e-01
2.504200000000364525e+03,8.798238008143796085e-01
2.504300000000364889e+03,8.798304956625989659e-01
2.504400000000364798e+03,8.798371898840496863e-01
2.504500000000364707e+03,8.798438834788151475e-01
2.504600000000365071e+03,8.798505764469786161e-01
2.504700000000364980e+03,8.798572687886230259e-01
2.504800000000364889e+03,8.798639605038318656e-01
2.504900000000364798e+03,8.798706515926881799e-01
2.505000000000364707e+03,8.798773420552750135e-01
2.505100000000365071e+03,8.798840318916757441e-01
2.505200000000364980e+03,8.798907211019734165e-01
2.505300000000364889e+03,8.798974096862510752e-01
2.505400000000365253e+03,8.799040976445919870e-01
2.505500000000365162e+03,8.799107849770790857e-01
2.505600000000365071e+03,8.799174716837955268e-01
2.505700000000364980e+03,8.799241577648243551e-01
2.505800000000364889e+03,8.799308432202486152e-01
2.505900000000365253e+03,8.799375280501514629e-01
2.506000000000365162e+03,8.799442122546157208e-01
2.506100000000365071e+03,8.799508958337244335e-01
2.506200000000365435e+03,8.799575787875607569e-01
2.506300000000365344e+03,8.799642611162076244e-01
2.506400000000365253e+03,8.799709428197477479e-01
2.506500000000365162e+03,8.799776238982643939e-01
2.506600000000365071e+03,8.799843043518403851e-01
2.506700000000365435e+03,8.799909841805586552e-01
2.506800000000365344e+03,8.799976633845020269e-01
2.506900000000365253e+03,8.800043419637535447e-01
2.507000000000365617e+03,8.800110199183960313e-01
2.507100000000365526e+03,8.800176972485123095e-01
2.507200000000365435e+03,8.800243739541853127e-01
2.507300000000365344e+03,8.800310500354977528e-01
2.507400000000365253e+03,8.800377254925325632e-01
2.507500000000365617e+03,8.800444003253725667e-01
2.507600000000365526e+03,8.800510745341005858e-01
2.507700000000365435e+03,8.800577481187992213e-01
2.507800000000365799e+03,8.800644210795515177e-01
2.507900000000365708e+03,8.800710934164398536e-01
2.508000000000365617e+03,8.800777651295473847e-01
2.508100000000365526e+03,8.800844362189566006e-01
2.508200000000365435e+03,8.800911066847501019e-01
2.508300000000365799e+03,8.800977765270110442e-01
2.508400000000365708e+03,8.801044457458215842e-01
2.508500000000365617e+03,8.801111143412647664e-01
2.508600000000365981e+03,8.801177823134230804e-01
2.508700000000365890e+03,8.801244496623791269e-01
2.508800000000365799e+03,8.801311163882157285e-01
2.508900000000365708e+03,8.801377824910152636e-01
2.509000000000365617e+03,8.801444479708605551e-01
2.509100000000365981e+03,8.801511128278340923e-01
2.509200000000365890e+03,8.801577770620183649e-01
2.509300000000365799e+03,8.801644406734959736e-01
2.509400000000366163e+03,8.801711036623496298e-01
2.509500000000366072e+03,8.801777660286616012e-01
2.509600000000365981e+03,8.801844277725147103e-01
2.509700000000365890e+03,8.801910888939912248e-01
2.509800000000365799e+03,8.801977493931736340e-01
2.509900000000366163e+03,8.802044092701445388e-01
2.510000000000366072e+03,8.802110685249864286e-01
2.510100000000365981e+03,8.802177271577814599e-01
2.510200000000366344e+03,8.802243851686124554e-01
2.510300000000366254e+03,8.802310425575615715e-01
2.510400000000366163e+03,8.802376993247112980e-01
2.510500000000366072e+03,8.802443554701440132e-01
2.510600000000365981e+03,8.802510109939422067e-01
2.510700000000366344e+03,8.802576658961881462e-01
2.510800000000366254e+03,8.802643201769640990e-01
2.510900000000366163e+03,8.802709738363525549e-01
2.511000000000366526e+03,8.802776268744356702e-01
2.511100000000366435e+03,8.802842792912959347e-01
2.511200000000366344e+03,8.802909310870155046e-01
2.511300000000366254e+03,8.802975822616767587e-01
2.511400000000366163e+03,8.803042328153618534e-01
2.511500000000366526e+03,8.803108827481531673e-01
2.511600000000366435e+03,8.803175320601328568e-01
2.511700000000366344e+03,8.803241807513831896e-01
2.511800000000366708e+03,8.803308288219864330e-01
2.511900000000366617e+03,8.803374762720245217e-01
2.512000000000366526e+03,8.803441231015799451e-01
2.512100000000366435e+03,8.803507693107347487e-01
2.512200000000366344e+03,8.803574148995710891e-01
2.512300000000366708e+03,8.803640598681711227e-01
2.512400000000366617e+03,8.803707042166168950e-01
2.512500000000366526e+03,8.803773479449907846e-01
2.512600000000366890e+03,8.803839910533746149e-01
2.512700000000366799e+03,8.803906335418504314e-01
2.512800000000366708e+03,8.803972754105005016e-01
2.512900000000366617e+03,8.804039166594067600e-01
2.513000000000366526e+03,8.804105572886513631e-01
2.513100000000366890e+03,8.804171972983163563e-01
2.513200000000366799e+03,8.804238366884836742e-01
2.513300000000366708e+03,8.804304754592352511e-01
2.513400000000367072e+03,8.804371136106531326e-01
2.513500000000366981e+03,8.804437511428193641e-01
2.513600000000366890e+03,8.804503880558158802e-01
2.513700000000366799e+03,8.804570243497246151e-01
2.513800000000366708e+03,8.804636600246275036e-01
2.513900000000367072e+03,8.804702950806063688e-01
2.514000000000366981e+03,8.804769295177432564e-01
2.514100000000366890e+03,8.804835633361199898e-01
2.514200000000367254e+03,8.804901965358186144e-01
2.514300000000367163e+03,8.804968291169206207e-01
2.514400000000367072e+03,8.805034610795081651e-01
2.514500000000366981e+03,8.805100924236630711e-01
2.514600000000366890e+03,8.805167231494670510e-01
2.514700000000367254e+03,8.805233532570019284e-01
2.514800000000367163e+03,8.805299827463495266e-01
2.514900000000367072e+03,8.805366116175916691e-01
2.515000000000367436e+03,8.805432398708100683e-01
2.515100000000367345e+03,8.805498675060864366e-01
2.515200000000367254e+03,8.805564945235025975e-01
2.515300000000367163e+03,8.805631209231402634e-01
2.515400000000367072e+03,8.805697467050811467e-01
2.515500000000367436e+03,8.805763718694069597e-01
2.515600000000367345e+03,8.805829964161993040e-01
2.515700000000367254e+03,8.805896203455398918e-01
2.515800000000367618e+03,8.805962436575104357e-01
2.515900000000367527e+03,8.806028663521926481e-01
2.516000000000367436e+03,8.806094884296679082e-01
2.516100000000367345e+03,8.806161098900179285e-01
2.516200000000367254e+03,8.806227307333244214e-01
2.516300000000367618e+03,8.806293509596689884e-01
2.516400000000367527e+03,8.806359705691330086e-01
2.516500000000367436e+03,8.806425895617980837e-01
2.516600000000367800e+03,8.806492079377460369e-01
2.516700000000367709e+03,8.806558256970581366e-01
2.516800000000367618e+03,8.806624428398158733e-01
2.516900000000367527e+03,8.806690593661009592e-01
2.517000000000367436e+03,8.806756752759946627e-01
2.517100000000367800e+03,8.806822905695788073e-01
2.517200000000367709e+03,8.806889052469343282e-01
2.517300000000367618e+03,8.806955193081431599e-01
2.517400000000367982e+03,8.807021327532865707e-01
2.517500000000367891e+03,8.807087455824458289e-01
2.517600000000367800e+03,8.807153577957025359e-01
2.517700000000367709e+03,8.807219693931380711e-01
2.517800000000367618e+03,8.807285803748337027e-01
2.517900000000367982e+03,8.807351907408709213e-01
2.518000000000367891e+03,8.807418004913309950e-01
2.518100000000367800e+03,8.807484096262953033e-01
2.518200000000368163e+03,8.807550181458451144e-01
2.518300000000368073e+03,8.807616260500619187e-01
2.518400000000367982e+03,8.807682333390268736e-01
2.518500000000367891e+03,8.807748400128211363e-01
2.518600000000367800e+03,8.807814460715263083e-01
2.518700000000368163e+03,8.807880515152234358e-01
2.518800000000368073e+03,8.807946563439937870e-01
2.518900000000367982e+03,8.808012605579185195e-01
2.519000000000368345e+03,8.808078641570791234e-01
2.519100000000368254e+03,8.808144671415564231e-01
2.519200000000368163e+03,8.808210695114319089e-01
2.519300000000368073e+03,8.808276712667865160e-01
2.519400000000367982e+03,8.808342724077016239e-01
2.519500000000368345e+03,8.808408729342583898e-01
2.519600000000368254e+03,8.808474728465378600e-01
2.519700000000368163e+03,8.808540721446209698e-01
2.519800000000368527e+03,8.808606708285890985e-01
2.519900000000368436e+03,8.808672688985232924e-01
2.520000000000368345e+03,8.808738663545045977e-01
2.520100000000368254e+03,8.808804631966139498e-01
2.520200000000368163e+03,8.808870594249326169e-01
2.520300000000368527e+03,8.808936550395415344e-01
2.520400000000368436e+03,8.809002500405216374e-01
2.520500000000368345e+03,8.809068444279540833e-01
2.520600000000368709e+03,8.809134382019199183e-01
2.520700000000368618e+03,8.809200313625000778e-01
2.520800000000368527e+03,8.809266239097753859e-01
2.520900000000368436e+03,8.809332158438268889e-01
2.521000000000368345e+03,8.809398071647356332e-01
2.521100000000368709e+03,8.809463978725824429e-01
2.521200000000368618e+03,8.809529879674482533e-01
2.521300000000368527e+03,8.809595774494138887e-01
2.521400000000368891e+03,8.809661663185603953e-01
2.521500000000368800e+03,8.809727545749685973e-01
2.521600000000368709e+03,8.809793422187193190e-01
2.521700000000368618e+03,8.809859292498933847e-01
2.521800000000368527e+03,8.809925156685716185e-01
2.521900000000368891e+03,8.809991014748349558e-01
2.522000000000368800e+03,8.810056866687641097e-01
2.522100000000368709e+03,8.810122712504399045e-01
2.522200000000369073e+03,8.810188552199431644e-01
2.522300000000368982e+03,8.810254385773546026e-01
2.522400000000368891e+03,8.810320213227549324e-01
2.522500000000368800e+03,8.810386034562249780e-01
2.522600000000368709e+03,8.810451849778453415e-01
2.522700000000369073e+03,8.810517658876969582e-01
2.522800000000368982e+03,8.810583461858603194e-01
2.522900000000368891e+03,8.810649258724161381e-01
2.523000000000369255e+03,8.810715049474452387e-01
2.523100000000369164e+03,8.810780834110280013e-01
2.523200000000369073e+03,8.810846612632453612e-01
2.523300000000368982e+03,8.810912385041778094e-01
2.523400000000368891e+03,8.810978151339059483e-01
2.523500000000369255e+03,8.811043911525104910e-01
2.523600000000369164e+03,8.811109665600718177e-01
2.523700000000369073e+03,8.811175413566707526e-01
2.523800000000369437e+03,8.811241155423876759e-01
2.523900000000369346e+03,8.811306891173031897e-01
2.524000000000369255e+03,8.811372620814978962e-01
2.524100000000369164e+03,8.811438344350521756e-01
2.524200000000369073e+03,8.811504061780466301e-01
2.524300000000369437e+03,8.811569773105618619e-01
2.524400000000369346e+03,8.811635478326781401e-01
2.524500000000369255e+03,8.811701177444760669e-01
2.524600000000369619e+03,8.811766870460361334e-01
2.524700000000369528e+03,8.811832557374386088e-01
2.524800000000369437e+03,8.811898238187639842e-01
2.524900000000369346e+03,8.811963912900928619e-01
2.525000000000369255e+03,8.812029581515054000e-01
2.525100000000369619e+03,8.812095244030819785e-01
2.525200000000369528e+03,8.812160900449031997e-01
2.525300000000369437e+03,8.812226550770492217e-01
2.525400000000369801e+03,8.812292194996005357e-01
2.525500000000369710e+03,8.812357833126372997e-01
2.525600000000369619e+03,8.812423465162400049e-01
2.525700000000369528e+03,8.812489091104888095e-01
2.525800000000369437e+03,8.812554710954640935e-01
2.525900000000369801e+03,8.812620324712461262e-01
2.526000000000369710e+03,8.812685932379151765e-01
2.526100000000369619e+03,8.812751533955515137e-01
2.526200000000369982e+03,8.812817129442352959e-01
2.526300000000369891e+03,8.812882718840469032e-01
2.526400000000369801e+03,8.812948302150662716e-01
2.526500000000369710e+03,8.813013879373738924e-01
2.526600000000369619e+03,8.813079450510498125e-01
2.526700000000369982e+03,8.813145015561741902e-01
2.526800000000369891e+03,8.813210574528271835e-01
2.526900000000369801e+03,8.813276127410889504e-01
2.527000000000370164e+03,8.813341674210397603e-01
2.527100000000370073e+03,8.813407214927594380e-01
2.527200000000369982e+03,8.813472749563283637e-01
2.527300000000369891e+03,8.813538278118264735e-01
2.527400000000369801e+03,8.813603800593338145e-01
2.527500000000370164e+03,8.813669316989305447e-01
2.527600000000370073e+03,8.813734827306967112e-01
2.527700000000369982e+03,8.813800331547123612e-01
2.527800000000370346e+03,8.813865829710573196e-01
2.527900000000370255e+03,8.813931321798119667e-01
2.528000000000370164e+03,8.813996807810559053e-01
2.528100000000370073e+03,8.814062287748694047e-01
2.528200000000369982e+03,8.814127761613322898e-01
2.528300000000370346e+03,8.814193229405246077e-01
2.528400000000370255e+03,8.814258691125260725e-01
2.528500000000370164e+03,8.814324146774169533e-01
2.528600000000370528e+03,8.814389596352769640e-01
2.528700000000370437e+03,8.814455039861860408e-01
2.528800000000370346e+03,8.814520477302240087e-01
2.528900000000370255e+03,8.814585908674708037e-01
2.529000000000370164e+03,8.814651333980063619e-01
2.529100000000370528e+03,8.814716753219103973e-01
2.529200000000370437e+03,8.814782166392627349e-01
2.529300000000370346e+03,8.814847573501434219e-01
2.529400000000370710e+03,8.814912974546319502e-01
2.529500000000370619e+03,8.814978369528082558e-01
2.529600000000370528e+03,8.815043758447521638e-01
2.529700000000370437e+03,8.815109141305434992e-01
2.529800000000370346e+03,8.815174518102618650e-01
2.529900000000370710e+03,8.815239888839870863e-01
2.530000000000370619e+03,8.815305253517987660e-01
2.530100000000370528e+03,8.815370612137767292e-01
2.530200000000370892e+03,8.815435964700008009e-01
2.530300000000370801e+03,8.815501311205502510e-01
2.530400000000370710e+03,8.815566651655052377e-01
2.530500000000370619e+03,8.815631986049452529e-01
2.530600000000370528e+03,8.815697314389497885e-01
2.530700000000370892e+03,8.815762636675985586e-01
2.530800000000370801e+03,8.815827952909712772e-01
2.530900000000370710e+03,8.815893263091474363e-01
2.531000000000371074e+03,8.815958567222068609e-01
2.531100000000370983e+03,8.816023865302288209e-01
2.531200000000370892e+03,8.816089157332929194e-01
2.531300000000370801e+03,8.816154443314788702e-01
2.531400000000370710e+03,8.816219723248661655e-01
2.531500000000371074e+03,8.816284997135342971e-01
2.531600000000370983e+03,8.816350264975627571e-01
2.531700000000370892e+03,8.816415526770311484e-01
2.531800000000371256e+03,8.816480782520188519e-01
2.531900000000371165e+03,8.816546032226053597e-01
2.532000000000371074e+03,8.816611275888701638e-01
2.532100000000370983e+03,8.816676513508927560e-01
2.532200000000370892e+03,8.816741745087522952e-01
2.532300000000371256e+03,8.816806970625284956e-01
2.532400000000371165e+03,8.816872190123007380e-01
2.532500000000371074e+03,8.816937403581484034e-01
2.532600000000371438e+03,8.817002611001507617e-01
2.532700000000371347e+03,8.817067812383871939e-01
2.532800000000371256e+03,8.817133007729371919e-01
2.532900000000371165e+03,8.817198197038799146e-01
2.533000000000371074e+03,8.817263380312947429e-01
2.533100000000371438e+03,8.817328557552610580e-01
2.533200000000371347e+03,8.817393728758581295e-01
2.533300000000371256e+03,8.817458893931652275e-01
2.533400000000371620e+03,8.817524053072617329e-01
2.533500000000371529e+03,8.817589206182265826e-01
2.533600000000371438e+03,8.817654353261393796e-01
2.533700000000371347e+03,8.817719494310792827e-01
2.533800000000371256e+03,8.817784629331253399e-01
2.533900000000371620e+03,8.817849758323569320e-01
2.534000000000371529e+03,8.817914881288531070e-01
2.534100000000371438e+03,8.817979998226932459e-01
2.534200000000371801e+03,8.818045109139562854e-01
2.534300000000371710e+03,8.818110214027214955e-01
2.534400000000371620e+03,8.818175312890680351e-01
2.534500000000371529e+03,8.818240405730749520e-01
2.534600000000371438e+03,8.818305492548214053e-01
2.534700000000371801e+03,8.818370573343865537e-01
2.534800000000371710e+03,8.818435648118495562e-01
2.534900000000371620e+03,8.818500716872891276e-01
2.535000000000371983e+03,8.818565779607846489e-01
2.535100000000371892e+03,8.818630836324150568e-01
2.535200000000371801e+03,8.818695887022593993e-01
2.535300000000371710e+03,8.818760931703968353e-01
2.535400000000371620e+03,8.818825970369060796e-01
2.535500000000371983e+03,8.818891003018662911e-01
2.535600000000371892e+03,8.818956029653565176e-01
2.535700000000371801e+03,8.819021050274554741e-01
2.535800000000372165e+03,8.819086064882425413e-01
2.535900000000372074e+03,8.819151073477963232e-01
2.536000000000371983e+03,8.819216076061957565e-01
2.536100000000371892e+03,8.819281072635198893e-01
2.536200000000371801e+03,8.819346063198475472e-01
2.536300000000372165e+03,8.819411047752576671e-01
2.536400000000372074e+03,8.819476026298290749e-01
2.536500000000371983e+03,8.819540998836405965e-01
2.536600000000372347e+03,8.819605965367713907e-01
2.536700000000372256e+03,8.819670925892997282e-01
2.536800000000372165e+03,8.819735880413048790e-01
2.536900000000372074e+03,8.819800828928654468e-01
2.537000000000371983e+03,8.819865771440603686e-01
2.537100000000372347e+03,8.819930707949683590e-01
2.537200000000372256e+03,8.819995638456680220e-01
2.537300000000372165e+03,8.820060562962384054e-01
2.537400000000372529e+03,8.820125481467581130e-01
2.537500000000372438e+03,8.820190393973058596e-01
2.537600000000372347e+03,8.820255300479603600e-01
2.537700000000372256e+03,8.820320200988002179e-01
2.537800000000372165e+03,8.820385095499044814e-01
2.537900000000372529e+03,8.820449984013514211e-01
2.538000000000372438e+03,8.820514866532198628e-01
2.538100000000372347e+03,8.820579743055885213e-01
2.538200000000372711e+03,8.820644613585360005e-01
2.538300000000372620e+03,8.820709478121407932e-01
2.538400000000372529e+03,8.820774336664817250e-01
2.538500000000372438e+03,8.820839189216371778e-01
2.538600000000372347e+03,8.820904035776857555e-01
2.538700000000372711e+03,8.820968876347062837e-01
2.538800000000372620e+03,8.821033710927771443e-01
2.538900000000372529e+03,8.821098539519768300e-01
2.539000000000372893e+03,8.821163362123838336e-01
2.539100000000372802e+03,8.821228178740768699e-01
2.539200000000372711e+03,8.821292989371343207e-01
2.539300000000372620e+03,8.821357794016346787e-01
2.539400000000372529e+03,8.821422592676565477e-01
2.539500000000372893e+03,8.821487385352781985e-01
2.539600000000372802e+03,8.821552172045781237e-01
2.539700000000372711e+03,8.821616952756348162e-01
2.539800000000373075e+03,8.821681727485267688e-01
2.539900000000372984e+03,8.821746496233322521e-01
2.540000000000372893e+03,8.821811259001298700e-01
2.540100000000372802e+03,8.821876015789976710e-01
2.540200000000372711e+03,8.821940766600143702e-01
