wavelength (nm), strehl
1.009049999999973579e+03,3.588520336420479295e-01
1.009099999999973534e+03,3.588830267503219651e-01
1.009149999999973488e+03,3.589140182186102979e-01
1.009199999999973443e+03,3.589450080468523097e-01
1.009249999999973397e+03,3.589759962349880484e-01
1.009299999999973352e+03,3.590069827829570070e-01
1.009349999999973306e+03,3.590379676906991224e-01
1.009399999999973261e+03,3.590689509581541095e-01
1.009449999999973215e+03,3.590999325852620161e-01
1.009499999999973170e+03,3.591309125719628348e-01
1.009549999999973124e+03,3.591618909181965025e-01
1.009599999999973079e+03,3.591928676239033447e-01
1.009649999999973033e+03,3.592238426890236869e-01
1.009699999999972988e+03,3.592548161134975215e-01
1.009749999999972943e+03,3.592857878972651742e-01
1.009799999999972897e+03,3.593167580402675809e-01
1.009849999999972852e+03,3.593477265424445677e-01
1.009899999999972806e+03,3.593786934037371261e-01
1.009949999999972761e+03,3.594096586240856928e-01
1.009999999999972715e+03,3.594406222034309262e-01
1.010049999999972670e+03,3.594715841417137070e-01
1.010099999999972624e+03,3.595025444388746938e-01
1.010149999999972579e+03,3.595335030948549337e-01
1.010199999999972533e+03,3.595644601095953075e-01
1.010249999999972488e+03,3.595954154830368621e-01
1.010299999999972442e+03,3.596263692151206448e-01
1.010349999999972397e+03,3.596573213057878693e-01
1.010399999999972351e+03,3.596882717549795272e-01
1.010449999999972306e+03,3.597192205626373873e-01
1.010499999999972260e+03,3.597501677287022193e-01
1.010549999999972215e+03,3.597811132531157918e-01
1.010599999999972169e+03,3.598120571358195408e-01
1.010649999999972124e+03,3.598429993767549018e-01
1.010699999999972079e+03,3.598739399758638102e-01
1.010749999999972033e+03,3.599048789330877018e-01
1.010799999999971988e+03,3.599358162483684564e-01
1.010849999999971942e+03,3.599667519216477318e-01
1.010899999999971897e+03,3.599976859528675188e-01
1.010949999999971851e+03,3.600286183419698638e-01
1.010999999999971806e+03,3.600595490888964245e-01
1.011049999999971760e+03,3.600904781935898025e-01
1.011099999999971715e+03,3.601214056559918775e-01
1.011149999999971669e+03,3.601523314760448624e-01
1.011199999999971624e+03,3.601832556536911922e-01
1.011249999999971578e+03,3.602141781888730243e-01
1.011299999999971533e+03,3.602450990815330156e-01
1.011349999999971487e+03,3.602760183316134346e-01
1.011399999999971442e+03,3.603069359390568271e-01
1.011449999999971396e+03,3.603378519038060168e-01
1.011499999999971351e+03,3.603687662258035496e-01
1.011549999999971305e+03,3.603996789049921934e-01
1.011599999999971260e+03,3.604305899413149938e-01
1.011649999999971214e+03,3.604614993347145524e-01
1.011699999999971169e+03,3.604924070851337481e-01
1.011749999999971124e+03,3.605233131925160150e-01
1.011799999999971078e+03,3.605542176568041213e-01
1.011849999999971033e+03,3.605851204779412233e-01
1.011899999999970987e+03,3.606160216558706444e-01
1.011949999999970942e+03,3.606469211905356520e-01
1.011999999999970896e+03,3.606778190818796248e-01
1.012049999999970851e+03,3.607087153298459969e-01
1.012099999999970805e+03,3.607396099343782025e-01
1.012149999999970760e+03,3.607705028954195647e-01
1.012199999999970714e+03,3.608013942129141838e-01
1.012249999999970669e+03,3.608322838868053273e-01
1.012299999999970623e+03,3.608631719170371510e-01
1.012349999999970578e+03,3.608940583035529226e-01
1.012399999999970532e+03,3.609249430462970198e-01
1.012449999999970487e+03,3.609558261452132100e-01
1.012499999999970441e+03,3.609867076002453157e-01
1.012549999999970396e+03,3.610175874113377148e-01
1.012599999999970350e+03,3.610484655784346186e-01
1.012649999999970305e+03,3.610793421014799054e-01
1.012699999999970260e+03,3.611102169804178419e-01
1.012749999999970214e+03,3.611410902151931945e-01
1.012799999999970169e+03,3.611719618057498415e-01
1.012849999999970123e+03,3.612028317520328824e-01
1.012899999999970078e+03,3.612337000539862508e-01
1.012949999999970032e+03,3.612645667115549353e-01
1.012999999999969987e+03,3.612954317246833136e-01
1.013049999999969941e+03,3.613262950933164852e-01
1.013099999999969896e+03,3.613571568173989390e-01
1.013149999999969850e+03,3.613880168968757745e-01
1.013199999999969805e+03,3.614188753316916469e-01
1.013249999999969759e+03,3.614497321217919334e-01
1.013299999999969714e+03,3.614805872671213449e-01
1.013349999999969668e+03,3.615114407676252584e-01
1.013399999999969623e+03,3.615422926232487733e-01
1.013449999999969577e+03,3.615731428339369891e-01
1.013499999999969532e+03,3.616039913996357269e-01
1.013549999999969486e+03,3.616348383202899752e-01
1.013599999999969441e+03,3.616656835958450000e-01
1.013649999999969396e+03,3.616965272262469000e-01
1.013699999999969350e+03,3.617273692114408301e-01
1.013749999999969305e+03,3.617582095513727225e-01
1.013799999999969259e+03,3.617890482459880097e-01
1.013849999999969214e+03,3.618198852952326239e-01
1.013899999999969168e+03,3.618507206990526082e-01
1.013949999999969123e+03,3.618815544573935616e-01
1.013999999999969077e+03,3.619123865702016940e-01
1.014049999999969032e+03,3.619432170374231039e-01
1.014099999999968986e+03,3.619740458590033905e-01
1.014149999999968941e+03,3.620048730348892629e-01
1.014199999999968895e+03,3.620356985650269310e-01
1.014249999999968850e+03,3.620665224493624934e-01
1.014299999999968804e+03,3.620973446878424373e-01
1.014349999999968759e+03,3.621281652804132500e-01
1.014399999999968713e+03,3.621589842270210857e-01
1.014449999999968668e+03,3.621898015276130978e-01
1.014499999999968622e+03,3.622206171821354959e-01
1.014549999999968577e+03,3.622514311905349338e-01
1.014599999999968531e+03,3.622822435527585649e-01
1.014649999999968486e+03,3.623130542687529321e-01
1.014699999999968441e+03,3.623438633384650776e-01
1.014749999999968395e+03,3.623746707618417662e-01
1.014799999999968350e+03,3.624054765388302624e-01
1.014849999999968304e+03,3.624362806693774419e-01
1.014899999999968259e+03,3.624670831534303472e-01
1.014949999999968213e+03,3.624978839909365758e-01
1.014999999999968168e+03,3.625286831818431699e-01
1.015049999999968122e+03,3.625594807260975605e-01
1.015099999999968077e+03,3.625902766236472896e-01
1.015149999999968031e+03,3.626210708744394551e-01
1.015199999999967986e+03,3.626518634784219319e-01
1.015249999999967940e+03,3.626826544355423732e-01
1.015299999999967895e+03,3.627134437457479321e-01
1.015349999999967849e+03,3.627442314089871500e-01
1.015399999999967804e+03,3.627750174252070137e-01
1.015449999999967758e+03,3.628058017943560087e-01
1.015499999999967713e+03,3.628365845163817327e-01
1.015549999999967667e+03,3.628673655912321161e-01
1.015599999999967622e+03,3.628981450188556446e-01
1.015649999999967577e+03,3.629289227992000266e-01
1.015699999999967531e+03,3.629596989322135814e-01
1.015749999999967486e+03,3.629904734178445724e-01
1.015799999999967440e+03,3.630212462560414854e-01
1.015849999999967395e+03,3.630520174467523065e-01
1.015899999999967349e+03,3.630827869899259097e-01
1.015949999999967304e+03,3.631135548855105033e-01
1.015999999999967258e+03,3.631443211334546284e-01
1.016049999999967213e+03,3.631750857337072702e-01
1.016099999999967167e+03,3.632058486862168589e-01
1.016149999999967122e+03,3.632366099909322132e-01
1.016199999999967076e+03,3.632673696478023184e-01
1.016249999999967031e+03,3.632981276567758266e-01
1.016299999999966985e+03,3.633288840178017787e-01
1.016349999999966940e+03,3.633596387308292708e-01
1.016399999999966894e+03,3.633903917958072882e-01
1.016449999999966849e+03,3.634211432126851493e-01
1.016499999999966803e+03,3.634518929814118948e-01
1.016549999999966758e+03,3.634826411019368986e-01
1.016599999999966712e+03,3.635133875742094789e-01
1.016649999999966667e+03,3.635441323981790096e-01
1.016699999999966622e+03,3.635748755737950311e-01
1.016749999999966576e+03,3.636056171010069171e-01
1.016799999999966531e+03,3.636363569797647077e-01
1.016849999999966485e+03,3.636670952100173326e-01
1.016899999999966440e+03,3.636978317917154424e-01
1.016949999999966394e+03,3.637285667248080223e-01
1.016999999999966349e+03,3.637593000092453899e-01
1.017049999999966303e+03,3.637900316449771410e-01
1.017099999999966258e+03,3.638207616319537041e-01
1.017149999999966212e+03,3.638514899701247307e-01
1.017199999999966167e+03,3.638822166594404273e-01
1.017249999999966121e+03,3.639129416998510003e-01
1.017299999999966076e+03,3.639436650913067117e-01
1.017349999999966030e+03,3.639743868337579347e-01
1.017399999999965985e+03,3.640051069271549866e-01
1.017449999999965939e+03,3.640358253714480186e-01
1.017499999999965894e+03,3.640665421665879586e-01
1.017549999999965848e+03,3.640972573125252909e-01
1.017599999999965803e+03,3.641279708092103884e-01
1.017649999999965758e+03,3.641586826565940682e-01
1.017699999999965712e+03,3.641893928546271475e-01
1.017749999999965667e+03,3.642201014032603323e-01
1.017799999999965621e+03,3.642508083024444954e-01
1.017849999999965576e+03,3.642815135521307313e-01
1.017899999999965530e+03,3.643122171522697461e-01
1.017949999999965485e+03,3.643429191028129677e-01
1.017999999999965439e+03,3.643736194037113241e-01
1.018049999999965394e+03,3.644043180549159100e-01
1.018099999999965348e+03,3.644350150563782087e-01
1.018149999999965303e+03,3.644657104080494259e-01
1.018199999999965257e+03,3.644964041098808782e-01
1.018249999999965212e+03,3.645270961618241046e-01
1.018299999999965166e+03,3.645577865638306991e-01
1.018349999999965121e+03,3.645884753158520897e-01
1.018399999999965075e+03,3.646191624178400370e-01
1.018449999999965030e+03,3.646498478697459134e-01
1.018499999999964984e+03,3.646805316715218681e-01
1.018549999999964939e+03,3.647112138231196066e-01
1.018599999999964894e+03,3.647418943244910561e-01
1.018649999999964848e+03,3.647725731755880330e-01
1.018699999999964803e+03,3.648032503763626311e-01
1.018749999999964757e+03,3.648339259267668333e-01
1.018799999999964712e+03,3.648645998267530666e-01
1.018849999999964666e+03,3.648952720762730917e-01
1.018899999999964621e+03,3.649259426752796132e-01
1.018949999999964575e+03,3.649566116237245583e-01
1.018999999999964530e+03,3.649872789215607982e-01
1.019049999999964484e+03,3.650179445687403712e-01
1.019099999999964439e+03,3.650486085652158152e-01
1.019149999999964393e+03,3.650792709109400014e-01
1.019199999999964348e+03,3.651099316058654676e-01
1.019249999999964302e+03,3.651405906499448073e-01
1.019299999999964257e+03,3.651712480431308916e-01
1.019349999999964211e+03,3.652019037853763694e-01
1.019399999999964166e+03,3.652325578766343894e-01
1.019449999999964120e+03,3.652632103168577671e-01
1.019499999999964075e+03,3.652938611059995955e-01
1.019549999999964029e+03,3.653245102440126901e-01
1.019599999999963984e+03,3.653551577308508103e-01
1.019649999999963939e+03,3.653858035664666049e-01
1.019699999999963893e+03,3.654164477508134445e-01
1.019749999999963848e+03,3.654470902838448110e-01
1.019799999999963802e+03,3.654777311655139638e-01
1.019849999999963757e+03,3.655083703957746066e-01
1.019899999999963711e+03,3.655390079745798326e-01
1.019949999999963666e+03,3.655696439018837340e-01
1.019999999999963620e+03,3.656002781776393484e-01
1.020049999999963575e+03,3.656309108018009901e-01
1.020099999999963529e+03,3.656615417743221408e-01
1.020149999999963484e+03,3.656921710951566151e-01
1.020199999999963438e+03,3.657227987642583944e-01
1.020249999999963393e+03,3.657534247815812933e-01
1.020299999999963347e+03,3.657840491470795152e-01
1.020349999999963302e+03,3.658146718607072079e-01
1.020399999999963256e+03,3.658452929224181860e-01
1.020449999999963211e+03,3.658759123321669859e-01
1.020499999999963165e+03,3.659065300899075890e-01
1.020549999999963120e+03,3.659371461955946425e-01
1.020599999999963075e+03,3.659677606491824053e-01
1.020649999999963029e+03,3.659983734506251363e-01
1.020699999999962984e+03,3.660289845998775382e-01
1.020749999999962938e+03,3.660595940968944806e-01
1.020799999999962893e+03,3.660902019416300002e-01
1.020849999999962847e+03,3.661208081340391329e-01
1.020899999999962802e+03,3.661514126740766928e-01
1.020949999999962756e+03,3.661820155616974937e-01
1.020999999999962711e+03,3.662126167968562940e-01
1.021049999999962665e+03,3.662432163795081852e-01
1.021099999999962620e+03,3.662738143096080923e-01
1.021149999999962574e+03,3.663044105871111067e-01
1.021199999999962529e+03,3.663350052119724309e-01
1.021249999999962483e+03,3.663655981841470455e-01
1.021299999999962438e+03,3.663961895035905414e-01
1.021349999999962392e+03,3.664267791702581212e-01
1.021399999999962347e+03,3.664573671841050428e-01
1.021449999999962301e+03,3.664879535450868975e-01
1.021499999999962256e+03,3.665185382531592206e-01
1.021549999999962210e+03,3.665491213082774369e-01
1.021599999999962165e+03,3.665797027103971928e-01
1.021649999999962120e+03,3.666102824594742460e-01
1.021699999999962074e+03,3.666408605554645206e-01
1.021749999999962029e+03,3.666714369983236077e-01
1.021799999999961983e+03,3.667020117880075425e-01
1.021849999999961938e+03,3.667325849244720271e-01
1.021899999999961892e+03,3.667631564076732076e-01
1.021949999999961847e+03,3.667937262375671748e-01
1.021999999999961801e+03,3.668242944141100748e-01
1.022049999999961756e+03,3.668548609372581093e-01
1.022099999999961710e+03,3.668854258069673135e-01
1.022149999999961665e+03,3.669159890231942223e-01
1.022199999999961619e+03,3.669465505858952592e-01
1.022249999999961574e+03,3.669771104950266816e-01
1.022299999999961528e+03,3.670076687505451352e-01
1.022349999999961483e+03,3.670382253524069327e-01
1.022399999999961437e+03,3.670687803005689975e-01
1.022449999999961392e+03,3.670993335949878089e-01
1.022499999999961346e+03,3.671298852356200126e-01
1.022549999999961301e+03,3.671604352224228651e-01
1.022599999999961256e+03,3.671909835553527346e-01
1.022649999999961210e+03,3.672215302343669330e-01
1.022699999999961165e+03,3.672520752594219950e-01
1.022749999999961119e+03,3.672826186304753993e-01
1.022799999999961074e+03,3.673131603474840134e-01
1.022849999999961028e+03,3.673437004104050940e-01
1.022899999999960983e+03,3.673742388191958419e-01
1.022949999999960937e+03,3.674047755738137355e-01
1.022999999999960892e+03,3.674353106742158648e-01
1.023049999999960846e+03,3.674658441203595416e-01
1.023099999999960801e+03,3.674963759122026330e-01
1.023149999999960755e+03,3.675269060497025064e-01
1.023199999999960710e+03,3.675574345328166959e-01
1.023249999999960664e+03,3.675879613615028463e-01
1.023299999999960619e+03,3.676184865357187137e-01
1.023349999999960573e+03,3.676490100554221652e-01
1.023399999999960528e+03,3.676795319205709567e-01
1.023449999999960482e+03,3.677100521311229553e-01
1.023499999999960437e+03,3.677405706870363056e-01
1.023549999999960392e+03,3.677710875882688746e-01
1.023599999999960346e+03,3.678016028347786404e-01
1.023649999999960301e+03,3.678321164265239696e-01
1.023699999999960255e+03,3.678626283634630623e-01
1.023749999999960210e+03,3.678931386455540076e-01
1.023799999999960164e+03,3.679236472727552276e-01
1.023849999999960119e+03,3.679541542450252001e-01
1.023899999999960073e+03,3.679846595623222361e-01
1.023949999999960028e+03,3.680151632246048687e-01
1.023999999999959982e+03,3.680456652318317978e-01
1.024049999999959937e+03,3.680761655839615565e-01
1.024099999999959891e+03,3.681066642809526779e-01
1.024149999999959846e+03,3.681371613227642503e-01
1.024199999999959800e+03,3.681676567093547514e-01
1.024249999999959755e+03,3.681981504406833805e-01
1.024299999999959709e+03,3.682286425167089483e-01
1.024349999999959664e+03,3.682591329373904321e-01
1.024399999999959618e+03,3.682896217026865870e-01
1.024449999999959573e+03,3.683201088125570011e-01
1.024499999999959527e+03,3.683505942669605404e-01
1.024549999999959482e+03,3.683810780658567374e-01
1.024599999999959437e+03,3.684115602092046249e-01
1.024649999999959391e+03,3.684420406969637907e-01
1.024699999999959346e+03,3.684725195290933231e-01
1.024749999999959300e+03,3.685029967055529765e-01
1.024799999999959255e+03,3.685334722263021723e-01
1.024849999999959209e+03,3.685639460913006094e-01
1.024899999999959164e+03,3.685944183005078201e-01
1.024949999999959118e+03,3.686248888538834478e-01
