wavelength (nm), strehl
2.292799999998806015e+03,6.720974644392144759e-01
2.292849999998806197e+03,6.721067323896963153e-01
2.292899999998805924e+03,6.721159999209320723e-01
2.292949999998805652e+03,6.721252670329460610e-01
2.292999999998805833e+03,6.721345337257624841e-01
2.293049999998806015e+03,6.721437999994058776e-01
2.293099999998805743e+03,6.721530658539002223e-01
2.293149999998805470e+03,6.721623312892697211e-01
2.293199999998805652e+03,6.721715963055389098e-01
2.293249999998805833e+03,6.721808609027317694e-01
2.293299999998805561e+03,6.721901250808727246e-01
2.293349999998805288e+03,6.721993888399859784e-01
2.293399999998805470e+03,6.722086521800957337e-01
2.293449999998805652e+03,6.722179151012264153e-01
2.293499999998805379e+03,6.722271776034021151e-01
2.293549999998805106e+03,6.722364396866469249e-01
2.293599999998805288e+03,6.722457013509854917e-01
2.293649999998805470e+03,6.722549625964417963e-01
2.293699999998805197e+03,6.722642234230400415e-01
2.293749999998804924e+03,6.722734838308044303e-01
2.293799999998805106e+03,6.722827438197596095e-01
2.293849999998805288e+03,6.722920033899293379e-01
2.293899999998805015e+03,6.723012625413380405e-01
2.293949999998804742e+03,6.723105212740099201e-01
2.293999999998804924e+03,6.723197795879695127e-01
2.294049999998805106e+03,6.723290374832404659e-01
2.294099999998804833e+03,6.723382949598473157e-01
2.294149999998804560e+03,6.723475520178143761e-01
2.294199999998804742e+03,6.723568086571658498e-01
2.294249999998804924e+03,6.723660648779258286e-01
2.294299999998804651e+03,6.723753206801186266e-01
2.294349999998804378e+03,6.723845760637683355e-01
2.294399999998804560e+03,6.723938310288992692e-01
2.294449999998804742e+03,6.724030855755360747e-01
2.294499999998804469e+03,6.724123397037020666e-01
2.294549999998804196e+03,6.724215934134220030e-01
2.294599999998804378e+03,6.724308467047201976e-01
2.294649999998804560e+03,6.724400995776206313e-01
2.294699999998804287e+03,6.724493520321476181e-01
2.294749999998804014e+03,6.724586040683253607e-01
2.294799999998804196e+03,6.724678556861780621e-01
2.294849999998804378e+03,6.724771068857299250e-01
2.294899999998804105e+03,6.724863576670051524e-01
2.294949999998803833e+03,6.724956080300277250e-01
2.294999999998804014e+03,6.725048579748222899e-01
2.295049999998804196e+03,6.725141075014126057e-01
2.295099999998803924e+03,6.725233566098232085e-01
2.295149999998803651e+03,6.725326053000781901e-01
2.295199999998803833e+03,6.725418535722017532e-01
2.295249999998804014e+03,6.725511014262181009e-01
2.295299999998803742e+03,6.725603488621509918e-01
2.295349999998803469e+03,6.725695958800255170e-01
2.295399999998803651e+03,6.725788424798652132e-01
2.295449999998803833e+03,6.725880886616941723e-01
2.295499999998803560e+03,6.725973344255369302e-01
2.295549999998803287e+03,6.726065797714176897e-01
2.295599999998803469e+03,6.726158246993603207e-01
2.295649999998803651e+03,6.726250692093894701e-01
2.295699999998803378e+03,6.726343133015288966e-01
2.295749999998803105e+03,6.726435569758026922e-01
2.295799999998803287e+03,6.726528002322356148e-01
2.295849999998803469e+03,6.726620430708514231e-01
2.295899999998803196e+03,6.726712854916742090e-01
2.295949999998802923e+03,6.726805274947283975e-01
2.295999999998803105e+03,6.726897690800380802e-01
2.296049999998803287e+03,6.726990102476273492e-01
2.296099999998803014e+03,6.727082509975204072e-01
2.296149999998802741e+03,6.727174913297414571e-01
2.296199999998802923e+03,6.727267312443147018e-01
2.296249999998803105e+03,6.727359707412642331e-01
2.296299999998802832e+03,6.727452098206141429e-01
2.296349999998802559e+03,6.727544484823888560e-01
2.296399999998802741e+03,6.727636867266122422e-01
2.296449999998802923e+03,6.727729245533086155e-01
2.296499999998802650e+03,6.727821619625019567e-01
2.296549999998802377e+03,6.727913989542164686e-01
2.296599999998802559e+03,6.728006355284766871e-01
2.296649999998802741e+03,6.728098716853064820e-01
2.296699999998802468e+03,6.728191074247298342e-01
2.296749999998802195e+03,6.728283427467708355e-01
2.296799999998802377e+03,6.728375776514541329e-01
2.296849999998802559e+03,6.728468121388035961e-01
2.296899999998802286e+03,6.728560462088432059e-01
2.296949999998802014e+03,6.728652798615973873e-01
2.296999999998802195e+03,6.728745130970900101e-01
2.297049999998802377e+03,6.728837459153453882e-01
2.297099999998802105e+03,6.728929783163876133e-01
2.297149999998801832e+03,6.729022103002408883e-01
2.297199999998802014e+03,6.729114418669291942e-01
2.297249999998802195e+03,6.729206730164768446e-01
2.297299999998801923e+03,6.729299037489077095e-01
2.297349999998801650e+03,6.729391340642462138e-01
2.297399999998801832e+03,6.729483639625163383e-01
2.297449999998802014e+03,6.729575934437423967e-01
2.297499999998801741e+03,6.729668225079482591e-01
2.297549999998801468e+03,6.729760511551580171e-01
2.297599999998801650e+03,6.729852793853960957e-01
2.297649999998801832e+03,6.729945071986863647e-01
2.297699999998801559e+03,6.730037345950531380e-01
2.297749999998801286e+03,6.730129615745201743e-01
2.297799999998801468e+03,6.730221881371121206e-01
2.297849999998801650e+03,6.730314142828526247e-01
2.297899999998801377e+03,6.730406400117658894e-01
2.297949999998801104e+03,6.730498653238762286e-01
2.297999999998801286e+03,6.730590902192077341e-01
2.298049999998801468e+03,6.730683146977842757e-01
2.298099999998801195e+03,6.730775387596301673e-01
2.298149999998800922e+03,6.730867624047693898e-01
2.298199999998801104e+03,6.730959856332261459e-01
2.298249999998801286e+03,6.731052084450245276e-01
2.298299999998801013e+03,6.731144308401886267e-01
2.298349999998800740e+03,6.731236528187424240e-01
2.298399999998800922e+03,6.731328743807102333e-01
2.298449999998801104e+03,6.731420955261161465e-01
2.298499999998800831e+03,6.731513162549839224e-01
2.298549999998800558e+03,6.731605365673379859e-01
2.298599999998800740e+03,6.731697564632024289e-01
2.298649999998800922e+03,6.731789759426011210e-01
2.298699999998800649e+03,6.731881950055581543e-01
2.298749999998800376e+03,6.731974136520979535e-01
2.298799999998800558e+03,6.732066318822442774e-01
2.298849999998800740e+03,6.732158496960212180e-01
2.298899999998800467e+03,6.732250670934532000e-01
2.298949999998800195e+03,6.732342840745636492e-01
2.298999999998800376e+03,6.732435006393775456e-01
2.299049999998800558e+03,6.732527167879183150e-01
2.299099999998800286e+03,6.732619325202100491e-01
2.299149999998800013e+03,6.732711478362771729e-01
2.299199999998800195e+03,6.732803627361434451e-01
2.299249999998800376e+03,6.732895772198331796e-01
2.299299999998800104e+03,6.732987912873702463e-01
2.299349999998799831e+03,6.733080049387786259e-01
2.299399999998800013e+03,6.733172181740827433e-01
2.299449999998800195e+03,6.733264309933064684e-01
2.299499999998799922e+03,6.733356433964737819e-01
2.299549999998799649e+03,6.733448553836089978e-01
2.299599999998799831e+03,6.733540669547358748e-01
2.299649999998800013e+03,6.733632781098787268e-01
2.299699999998799740e+03,6.733724888490613125e-01
2.299749999998799467e+03,6.733816991723079459e-01
2.299799999998799649e+03,6.733909090796427188e-01
2.299849999998799831e+03,6.734001185710896120e-01
2.299899999998799558e+03,6.734093276466723843e-01
2.299949999998799285e+03,6.734185363064154606e-01
2.299999999998799467e+03,6.734277445503429327e-01
2.300049999998799649e+03,6.734369523784787814e-01
2.300099999998799376e+03,6.734461597908467656e-01
2.300149999998799103e+03,6.734553667874709770e-01
2.300199999998799285e+03,6.734645733683758406e-01
2.300249999998799467e+03,6.734737795335851152e-01
2.300299999998799194e+03,6.734829852831228925e-01
2.300349999998798921e+03,6.734921906170132644e-01
2.300399999998799103e+03,6.735013955352801007e-01
2.300449999998799285e+03,6.735106000379478264e-01
2.300499999998799012e+03,6.735198041250399781e-01
2.300549999998798739e+03,6.735290077965808697e-01
2.300599999998798921e+03,6.735382110525944821e-01
2.300649999998799103e+03,6.735474138931049071e-01
2.300699999998798830e+03,6.735566163181360144e-01
2.300749999998798557e+03,6.735658183277120070e-01
2.300799999998798739e+03,6.735750199218567547e-01
2.300849999998798921e+03,6.735842211005944602e-01
2.300899999998798648e+03,6.735934218639489934e-01
2.300949999998798376e+03,6.736026222119443352e-01
2.300999999998798557e+03,6.736118221446047993e-01
2.301049999998798739e+03,6.736210216619540336e-01
2.301099999998798467e+03,6.736302207640162409e-01
2.301149999998798194e+03,6.736394194508154021e-01
2.301199999998798376e+03,6.736486177223756089e-01
2.301249999998798557e+03,6.736578155787208422e-01
2.301299999998798285e+03,6.736670130198748607e-01
2.301349999998798012e+03,6.736762100458619784e-01
2.301399999998798194e+03,6.736854066567061761e-01
2.301449999998798376e+03,6.736946028524314345e-01
2.301499999998798103e+03,6.737037986330617345e-01
2.301549999998797830e+03,6.737129939986210569e-01
2.301599999998798012e+03,6.737221889491332716e-01
2.301649999998798194e+03,6.737313834846228033e-01
2.301699999998797921e+03,6.737405776051130779e-01
2.301749999998797648e+03,6.737497713106284092e-01
2.301799999998797830e+03,6.737589646011930000e-01
2.301849999998798012e+03,6.737681574768304982e-01
2.301899999998797739e+03,6.737773499375647734e-01
2.301949999998797466e+03,6.737865419834202507e-01
2.301999999998797648e+03,6.737957336144207998e-01
2.302049999998797830e+03,6.738049248305900685e-01
2.302099999998797557e+03,6.738141156319525926e-01
2.302149999998797284e+03,6.738233060185317980e-01
2.302199999998797466e+03,6.738324959903521094e-01
2.302249999998797648e+03,6.738416855474372857e-01
2.302299999998797375e+03,6.738508746898114188e-01
2.302349999998797102e+03,6.738600634174982673e-01
2.302399999998797284e+03,6.738692517305220342e-01
2.302449999998797466e+03,6.738784396289068113e-01
2.302499999998797193e+03,6.738876271126759132e-01
2.302549999998796920e+03,6.738968141818542090e-01
2.302599999998797102e+03,6.739060008364651244e-01
2.302649999998797284e+03,6.739151870765327512e-01
2.302699999998797011e+03,6.739243729020811813e-01
2.302749999998796739e+03,6.739335583131338403e-01
2.302799999998796920e+03,6.739427433097154863e-01
2.302849999998797102e+03,6.739519278918497669e-01
2.302899999998796829e+03,6.739611120595602189e-01
2.302949999998796557e+03,6.739702958128714894e-01
2.302999999998796739e+03,6.739794791518070038e-01
2.303049999998796920e+03,6.739886620763910763e-01
2.303099999998796648e+03,6.739978445866474654e-01
2.303149999998796375e+03,6.740070266826000411e-01
2.303199999998796557e+03,6.740162083642731172e-01
2.303249999998796739e+03,6.740253896316903415e-01
2.303299999998796466e+03,6.740345704848755837e-01
2.303349999998796193e+03,6.740437509238530467e-01
2.303399999998796375e+03,6.740529309486467113e-01
2.303449999998796557e+03,6.740621105592803364e-01
2.303499999998796284e+03,6.740712897557777916e-01
2.303549999998796011e+03,6.740804685381631689e-01
2.303599999998796193e+03,6.740896469064604490e-01
2.303649999998796375e+03,6.740988248606936128e-01
2.303699999998796102e+03,6.741080024008864191e-01
2.303749999998795829e+03,6.741171795270628486e-01
2.303799999998796011e+03,6.741263562392468822e-01
2.303849999998796193e+03,6.741355325374623897e-01
2.303899999998795920e+03,6.741447084217332408e-01
2.303949999998795647e+03,6.741538838920837495e-01
2.303999999998795829e+03,6.741630589485374525e-01
2.304049999998796011e+03,6.741722335911184416e-01
2.304099999998795738e+03,6.741814078198504756e-01
2.304149999998795465e+03,6.741905816347576463e-01
2.304199999998795647e+03,6.741997550358638236e-01
2.304249999998795829e+03,6.742089280231932102e-01
2.304299999998795556e+03,6.742181005967691210e-01
2.304349999998795283e+03,6.742272727566158697e-01
2.304399999998795465e+03,6.742364445027573261e-01
2.304449999998795647e+03,6.742456158352173601e-01
2.304499999998795374e+03,6.742547867540199524e-01
2.304549999998795101e+03,6.742639572591889729e-01
2.304599999998795283e+03,6.742731273507481804e-01
2.304649999998795465e+03,6.742822970287219997e-01
2.304699999998795192e+03,6.742914662931336345e-01
2.304749999998794920e+03,6.743006351440073987e-01
2.304799999998795101e+03,6.743098035813672730e-01
2.304849999998795283e+03,6.743189716052369054e-01
2.304899999998795010e+03,6.743281392156403875e-01
2.304949999998794738e+03,6.743373064126012562e-01
2.304999999998794920e+03,6.743464731961440473e-01
2.305049999998795101e+03,6.743556395662922975e-01
2.305099999998794829e+03,6.743648055230697658e-01
2.305149999998794556e+03,6.743739710665004328e-01
2.305199999998794738e+03,6.743831361966082794e-01
2.305249999998794920e+03,6.743923009134172863e-01
2.305299999998794647e+03,6.744014652169512125e-01
2.305349999998794374e+03,6.744106291072337056e-01
2.305399999998794556e+03,6.744197925842893016e-01
2.305449999998794738e+03,6.744289556481412040e-01
2.305499999998794465e+03,6.744381182988137269e-01
2.305549999998794192e+03,6.744472805363304069e-01
2.305599999998794374e+03,6.744564423607154469e-01
2.305649999998794556e+03,6.744656037719926056e-01
2.305699999998794283e+03,6.744747647701858639e-01
2.305749999998794010e+03,6.744839253553187586e-01
2.305799999998794192e+03,6.744930855274154924e-01
2.305849999998794374e+03,6.745022452864999352e-01
2.305899999998794101e+03,6.745114046325956236e-01
2.305949999998793828e+03,6.745205635657268717e-01
2.305999999998794010e+03,6.745297220859173271e-01
2.306049999998794192e+03,6.745388801931908596e-01
2.306099999998793919e+03,6.745480378875713390e-01
2.306149999998793646e+03,6.745571951690825241e-01
2.306199999998793828e+03,6.745663520377486178e-01
2.306249999998794010e+03,6.745755084935930457e-01
2.306299999998793737e+03,6.745846645366400107e-01
2.306349999998793464e+03,6.745938201669130496e-01
2.306399999998793646e+03,6.746029753844364762e-01
2.306449999998793828e+03,6.746121301892338273e-01
2.306499999998793555e+03,6.746212845813288617e-01
2.306549999998793282e+03,6.746304385607455600e-01
2.306599999998793464e+03,6.746395921275077923e-01
2.306649999998793646e+03,6.746487452816395392e-01
2.306699999998793373e+03,6.746578980231643374e-01
2.306749999998793101e+03,6.746670503521063900e-01
2.306799999998793282e+03,6.746762022684893445e-01
2.306849999998793464e+03,6.746853537723369598e-01
2.306899999998793191e+03,6.746945048636729947e-01
2.306949999998792919e+03,6.747036555425216520e-01
2.306999999998793101e+03,6.747128058089066904e-01
2.307049999998793282e+03,6.747219556628515358e-01
2.307099999998793010e+03,6.747311051043806129e-01
2.307149999998792737e+03,6.747402541335173476e-01
2.307199999998792919e+03,6.747494027502857206e-01
2.307249999998793101e+03,6.747585509547094906e-01
2.307299999998792828e+03,6.747676987468126386e-01
2.307349999998792555e+03,6.747768461266188122e-01
2.307399999998792737e+03,6.747859930941519924e-01
2.307449999998792919e+03,6.747951396494358267e-01
2.307499999998792646e+03,6.748042857924941851e-01
2.307549999998792373e+03,6.748134315233509373e-01
2.307599999998792555e+03,6.748225768420300641e-01
2.307649999998792737e+03,6.748317217485552133e-01
2.307699999998792464e+03,6.748408662429500326e-01
2.307749999998792191e+03,6.748500103252386140e-01
2.307799999998792373e+03,6.748591539954447160e-01
2.307849999998792555e+03,6.748682972535920976e-01
2.307899999998792282e+03,6.748774400997045175e-01
2.307949999998792009e+03,6.748865825338058455e-01
2.307999999998792191e+03,6.748957245559199514e-01
2.308049999998792373e+03,6.749048661660707049e-01
2.308099999998792100e+03,6.749140073642815318e-01
2.308149999998791827e+03,6.749231481505768571e-01
2.308199999998792009e+03,6.749322885249797732e-01
2.308249999998792191e+03,6.749414284875145942e-01
2.308299999998791918e+03,6.749505680382048567e-01
2.308349999998791645e+03,6.749597071770746526e-01
2.308399999998791827e+03,6.749688459041472965e-01
2.308449999998792009e+03,6.749779842194471025e-01
2.308499999998791736e+03,6.749871221229974960e-01
2.308549999998791463e+03,6.749962596148224581e-01
2.308599999998791645e+03,6.750053966949458584e-01
2.308649999998791827e+03,6.750145333633912337e-01
2.308699999998791554e+03,6.750236696201822317e-01
2.308749999998791282e+03,6.750328054653431664e-01
2.308799999998791463e+03,6.750419408988975745e-01
2.308849999998791645e+03,6.750510759208692146e-01
2.308899999998791372e+03,6.750602105312817347e-01
2.308949999998791100e+03,6.750693447301591155e-01
2.308999999998791282e+03,6.750784785175251157e-01
2.309049999998791463e+03,6.750876118934032721e-01
2.309099999998791191e+03,6.750967448578177876e-01
2.309149999998790918e+03,6.751058774107920879e-01
2.309199999998791100e+03,6.751150095523500427e-01
2.309249999998791282e+03,6.751241412825154109e-01
2.309299999998791009e+03,6.751332726013120622e-01
2.309349999998790736e+03,6.751424035087635334e-01
2.309399999998790918e+03,6.751515340048939162e-01
2.309449999998791100e+03,6.751606640897267475e-01
2.309499999998790827e+03,6.751697937632860080e-01
2.309549999998790554e+03,6.751789230255950125e-01
2.309599999998790736e+03,6.751880518766779637e-01
2.309649999998790918e+03,6.751971803165585095e-01
2.309699999998790645e+03,6.752063083452602976e-01
2.309749999998790372e+03,6.752154359628070868e-01
2.309799999998790554e+03,6.752245631692226358e-01
2.309849999998790736e+03,6.752336899645310364e-01
2.309899999998790463e+03,6.752428163487554924e-01
2.309949999998790190e+03,6.752519423219199846e-01
2.309999999998790372e+03,6.752610678840483827e-01
2.310049999998790554e+03,6.752701930351645565e-01
2.310099999998790281e+03,6.752793177752918208e-01
2.310149999998790008e+03,6.752884421044539343e-01
2.310199999998790190e+03,6.752975660226752108e-01
2.310249999998790372e+03,6.753066895299789651e-01
2.310299999998790099e+03,6.753158126263888450e-01
2.310349999998789826e+03,6.753249353119288312e-01
2.310399999998790008e+03,6.753340575866224604e-01
2.310449999998790190e+03,6.753431794504938246e-01
2.310499999998789917e+03,6.753523009035662383e-01
2.310549999998789644e+03,6.753614219458634604e-01
2.310599999998789826e+03,6.753705425774093607e-01
2.310649999998790008e+03,6.753796627982279199e-01
2.310699999998789735e+03,6.753887826083423418e-01
2.310749999998789463e+03,6.753979020077768292e-01
2.310799999998789644e+03,6.754070209965548077e-01
2.310849999998789826e+03,6.754161395747001473e-01
2.310899999998789554e+03,6.754252577422364956e-01
2.310949999998789281e+03,6.754343754991873894e-01
2.310999999998789463e+03,6.754434928455771425e-01
2.311049999998789644e+03,6.754526097814287366e-01
2.311099999998789372e+03,6.754617263067663746e-01
2.311149999998789099e+03,6.754708424216134821e-01
2.311199999998789281e+03,6.754799581259940400e-01
2.311249999998789463e+03,6.754890734199315849e-01
2.311299999998789190e+03,6.754981883034498757e-01
2.311349999998788917e+03,6.755073027765725602e-01
2.311399999998789099e+03,6.755164168393233970e-01
2.311449999998789281e+03,6.755255304917262560e-01
2.311499999998789008e+03,6.755346437338046739e-01
2.311549999998788735e+03,6.755437565655820764e-01
2.311599999998788917e+03,6.755528689870825554e-01
2.311649999998789099e+03,6.755619809983298696e-01
2.311699999998788826e+03,6.755710925993474447e-01
2.311749999998788553e+03,6.755802037901589285e-01
2.311799999998788735e+03,6.755893145707884129e-01
2.311849999998788917e+03,6.755984249412592124e-01
2.311899999998788644e+03,6.756075349015950859e-01
2.311949999998788371e+03,6.756166444518196812e-01
2.311999999998788553e+03,6.756257535919569790e-01
2.312049999998788735e+03,6.756348623220306271e-01
2.312099999998788462e+03,6.756439706420638291e-01
2.312149999998788189e+03,6.756530785520805660e-01
2.312199999998788371e+03,6.756621860521048184e-01
2.312249999998788553e+03,6.756712931421599011e-01
2.312299999998788280e+03,6.756803998222695729e-01
2.312349999998788007e+03,6.756895060924574814e-01
2.312399999998788189e+03,6.756986119527473855e-01
2.312449999998788371e+03,6.757077174031630440e-01
2.312499999998788098e+03,6.757168224437277715e-01
2.312549999998787825e+03,6.757259270744656598e-01
2.312599999998788007e+03,6.757350312954000238e-01
2.312649999998788189e+03,6.757441351065549551e-01
2.312699999998787916e+03,6.757532385079536574e-01
2.312749999998787644e+03,6.757623414996201117e-01
2.312799999998787825e+03,6.757714440815779655e-01
2.312849999998788007e+03,6.757805462538507557e-01
2.312899999998787735e+03,6.757896480164620190e-01
2.312949999998787462e+03,6.757987493694356251e-01
2.312999999998787644e+03,6.758078503127952219e-01
2.313049999998787825e+03,6.758169508465645681e-01
2.313099999998787553e+03,6.758260509707669783e-01
2.313149999998787280e+03,6.758351506854264334e-01
2.313199999998787462e+03,6.758442499905664702e-01
2.313249999998787644e+03,6.758533488862107363e-01
2.313299999998787371e+03,6.758624473723827686e-01
2.313349999998787098e+03,6.758715454491064367e-01
2.313399999998787280e+03,6.758806431164050554e-01
2.313449999998787462e+03,6.758897403743028276e-01
2.313499999998787189e+03,6.758988372228228458e-01
2.313549999998786916e+03,6.759079336619889800e-01
2.313599999998787098e+03,6.759170296918249887e-01
2.313649999998787280e+03,6.759261253123541868e-01
2.313699999998787007e+03,6.759352205236005551e-01
2.313749999998786734e+03,6.759443153255874082e-01
2.313799999998786916e+03,6.759534097183387269e-01
2.313849999998787098e+03,6.759625037018778260e-01
2.313899999998786825e+03,6.759715972762284641e-01
2.313949999998786552e+03,6.759806904414142892e-01
2.313999999998786734e+03,6.759897831974589488e-01
2.314049999998786916e+03,6.759988755443860908e-01
2.314099999998786643e+03,6.760079674822192519e-01
2.314149999998786370e+03,6.760170590109818578e-01
2.314199999998786552e+03,6.760261501306983334e-01
2.314249999998786734e+03,6.760352408413913272e-01
2.314299999998786461e+03,6.760443311430848201e-01
2.314349999998786188e+03,6.760534210358026819e-01
2.314399999998786370e+03,6.760625105195681162e-01
2.314449999998786552e+03,6.760715995944052148e-01
2.314499999998786279e+03,6.760806882603370704e-01
2.314549999998786006e+03,6.760897765173875529e-01
2.314599999998786188e+03,6.760988643655803099e-01
2.314649999998786370e+03,6.761079518049391002e-01
2.314699999998786097e+03,6.761170388354872385e-01
2.314749999998785825e+03,6.761261254572482615e-01
2.314799999998786006e+03,6.761352116702460391e-01
2.314849999998786188e+03,6.761442974745042189e-01
2.314899999998785916e+03,6.761533828700460047e-01
2.314949999998785643e+03,6.761624678568953772e-01
2.314999999998785825e+03,6.761715524350758733e-01
2.315049999998786006e+03,6.761806366046109185e-01
2.315099999998785734e+03,6.761897203655241606e-01
2.315149999998785461e+03,6.761988037178393585e-01
2.315199999998785643e+03,6.762078866615800488e-01
2.315249999998785825e+03,6.762169691967696572e-01
2.315299999998785552e+03,6.762260513234318315e-01
2.315349999998785279e+03,6.762351330415903305e-01
2.315399999998785461e+03,6.762442143512685799e-01
2.315449999998785643e+03,6.762532952524902274e-01
2.315499999998785370e+03,6.762623757452788098e-01
2.315549999998785097e+03,6.762714558296578637e-01
2.315599999998785279e+03,6.762805355056510370e-01
2.315649999998785461e+03,6.762896147732820884e-01
2.315699999998785188e+03,6.762986936325743326e-01
2.315749999998784915e+03,6.763077720835513063e-01
2.315799999998785097e+03,6.763168501262368792e-01
2.315849999998785279e+03,6.763259277606543662e-01
2.315899999998785006e+03,6.763350049868275260e-01
2.315949999998784733e+03,6.763440818047796732e-01
2.315999999998784915e+03,6.763531582145345666e-01
2.316049999998785097e+03,6.763622342161158540e-01
2.316099999998784824e+03,6.763713098095468501e-01
2.316149999998784551e+03,6.763803849948513136e-01
2.316199999998784733e+03,6.763894597720528923e-01
2.316249999998784915e+03,6.763985341411747898e-01
2.316299999998784642e+03,6.764076081022408760e-01
2.316349999998784369e+03,6.764166816552745765e-01
2.316399999998784551e+03,6.764257548002995390e-01
2.316449999998784733e+03,6.764348275373393005e-01
2.316499999998784460e+03,6.764438998664171754e-01
2.316549999998784187e+03,6.764529717875570336e-01
2.316599999998784369e+03,6.764620433007823008e-01
2.316649999998784551e+03,6.764711144061166248e-01
2.316699999998784278e+03,6.764801851035835423e-01
2.316749999998784006e+03,6.764892553932061459e-01
2.316799999998784187e+03,6.764983252750086384e-01
2.316849999998784369e+03,6.765073947490144457e-01
2.316899999998784097e+03,6.765164638152465493e-01
2.316949999998783824e+03,6.765255324737290410e-01
2.316999999998784006e+03,6.765346007244853466e-01
2.317049999998784187e+03,6.765436685675390027e-01
2.317099999998783915e+03,6.765527360029134352e-01
2.317149999998783642e+03,6.765618030306322916e-01
2.317199999998783824e+03,6.765708696507191089e-01
2.317249999998784006e+03,6.765799358631973126e-01
2.317299999998783733e+03,6.765890016680902175e-01
2.317349999998783460e+03,6.765980670654218043e-01
2.317399999998783642e+03,6.766071320552154988e-01
2.317449999998783824e+03,6.766161966374948378e-01
2.317499999998783551e+03,6.766252608122830248e-01
2.317549999998783278e+03,6.766343245796039296e-01
2.317599999998783460e+03,6.766433879394810891e-01
2.317649999998783642e+03,6.766524508919377068e-01
2.317699999998783369e+03,6.766615134369974305e-01
2.317749999998783096e+03,6.766705755746839079e-01
2.317799999998783278e+03,6.766796373050206759e-01
2.317849999998783460e+03,6.766886986280310490e-01
2.317899999998783187e+03,6.766977595437386750e-01
2.317949999998782914e+03,6.767068200521667576e-01
2.317999999998783096e+03,6.767158801533393886e-01
2.318049999998783278e+03,6.767249398472796607e-01
2.318099999998783005e+03,6.767339991340112215e-01
2.318149999998782732e+03,6.767430580135574969e-01
2.318199999998782914e+03,6.767521164859420235e-01
2.318249999998783096e+03,6.767611745511883381e-01
2.318299999998782823e+03,6.767702322093199774e-01
2.318349999998782550e+03,6.767792894603602560e-01
2.318399999998782732e+03,6.767883463043327108e-01
2.318449999998782914e+03,6.767974027412609894e-01
2.318499999998782641e+03,6.768064587711685176e-01
2.318549999998782368e+03,6.768155143940788321e-01
2.318599999998782550e+03,6.768245696100153586e-01
2.318649999998782732e+03,6.768336244190016338e-01
2.318699999998782459e+03,6.768426788210609724e-01
2.318749999998782187e+03,6.768517328162170221e-01
2.318799999998782368e+03,6.768607864044933198e-01
2.318849999998782550e+03,6.768698395859132910e-01
2.318899999998782278e+03,6.768788923605004726e-01
2.318949999998782005e+03,6.768879447282780681e-01
2.318999999998782187e+03,6.768969966892699475e-01
2.319049999998782368e+03,6.769060482434993142e-01
2.319099999998782096e+03,6.769150993909897052e-01
2.319149999998781823e+03,6.769241501317645460e-01
2.319199999998782005e+03,6.769332004658475954e-01
2.319249999998782187e+03,6.769422503932620572e-01
2.319299999998781914e+03,6.769512999140313569e-01
2.319349999998781641e+03,6.769603490281790314e-01
2.319399999998781823e+03,6.769693977357288395e-01
2.319449999998782005e+03,6.769784460367038736e-01
2.319499999998781732e+03,6.769874939311276707e-01
2.319549999998781459e+03,6.769965414190235453e-01
2.319599999998781641e+03,6.770055885004155893e-01
2.319649999998781823e+03,6.770146351753266734e-01
2.319699999998781550e+03,6.770236814437802231e-01
2.319749999998781277e+03,6.770327273057999973e-01
2.319799999998781459e+03,6.770417727614093106e-01
2.319849999998781641e+03,6.770508178106318109e-01
2.319899999998781368e+03,6.770598624534905907e-01
2.319949999998781095e+03,6.770689066900092978e-01
2.319999999998781277e+03,6.770779505202115800e-01
2.320049999998781459e+03,6.770869939441205299e-01
2.320099999998781186e+03,6.770960369617597951e-01
2.320149999998780913e+03,6.771050795731526906e-01
2.320199999998781095e+03,6.771141217783228639e-01
2.320249999998781277e+03,6.771231635772935187e-01
2.320299999998781004e+03,6.771322049700883028e-01
2.320349999998780731e+03,6.771412459567304198e-01
2.320399999998780913e+03,6.771502865372435176e-01
2.320449999998781095e+03,6.771593267116511328e-01
2.320499999998780822e+03,6.771683664799763580e-01
2.320549999998780550e+03,6.771774058422426190e-01
2.320599999998780731e+03,6.771864447984738966e-01
2.320649999998780913e+03,6.771954833486931724e-01
2.320699999998780640e+03,6.772045214929238721e-01
2.320749999998780368e+03,6.772135592311895325e-01
2.320799999998780550e+03,6.772225965635134681e-01
2.320849999998780731e+03,6.772316334899194379e-01
2.320899999998780459e+03,6.772406700104305344e-01
2.320949999998780186e+03,6.772497061250700723e-01
2.320999999998780368e+03,6.772587418338618104e-01
2.321049999998780550e+03,6.772677771368289523e-01
2.321099999998780277e+03,6.772768120339950348e-01
2.321149999998780004e+03,6.772858465253832616e-01
2.321199999998780186e+03,6.772948806110173914e-01
2.321249999998780368e+03,6.773039142909206278e-01
2.321299999998780095e+03,6.773129475651162856e-01
2.321349999998779822e+03,6.773219804336280125e-01
2.321399999998780004e+03,6.773310128964791232e-01
2.321449999998780186e+03,6.773400449536930434e-01
2.321499999998779913e+03,6.773490766052928658e-01
2.321549999998779640e+03,6.773581078513024600e-01
2.321599999998779822e+03,6.773671386917449189e-01
2.321649999998780004e+03,6.773761691266440010e-01
2.321699999998779731e+03,6.773851991560226882e-01
2.321749999998779458e+03,6.773942287799044060e-01
2.321799999998779640e+03,6.774032579983128022e-01
2.321849999998779822e+03,6.774122868112711915e-01
