Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
1442.199951,0.968591,3.14E-02
1442.400024,0.9683675,3.16E-02
1442.599976,0.968143,3.18E-02
1442.800049,0.9679174,3.21E-02
1443,0.967691,3.23E-02
1443.199951,0.9674637,3.25E-02
1443.400024,0.9672354,3.27E-02
1443.599976,0.9670064,0.0329769
1443.800049,0.9667765,3.32E-02
1444,0.9665459,3.34E-02
1444.199951,0.9663146,0.0336686
1444.400024,0.9660823,3.39E-02
1444.599976,0.9658493,3.41E-02
1444.800049,0.9656154,3.44E-02
1445,0.9653807,3.46E-02
1445.199951,0.9651451,3.48E-02
1445.400024,0.9649083,3.51E-02
1445.599976,0.9646707,0.0353122
1445.800049,0.9644316,3.56E-02
1446,0.9641916,3.58E-02
1446.199951,0.9639502,3.60E-02
1446.400024,0.9637071,3.63E-02
1446.599976,0.9634626,3.65E-02
1446.800049,0.9632163,3.68E-02
1447,0.9629683,3.70E-02
1447.199951,0.9627182,3.73E-02
1447.400024,0.962466,3.75E-02
1447.599976,0.9622115,3.78E-02
1447.800049,0.9619545,3.80E-02
1448,0.9616951,3.83E-02
1448.199951,0.9614328,3.85E-02
1448.400024,0.9611675,3.88E-02
1448.599976,0.9608992,3.91E-02
1448.800049,0.9606274,3.94E-02
1449,0.9603524,3.96E-02
1449.199951,0.9600736,3.99E-02
1449.400024,0.9597909,4.02E-02
1449.599976,0.9595044,4.05E-02
1449.800049,0.9592135,4.08E-02
1450,0.9589184,4.11E-02
1450.199951,0.9586188,4.14E-02
1450.400024,0.9583142,4.17E-02
1450.599976,0.9580048,4.20E-02
1450.800049,0.9576903,0.0422911
1451,0.9573706,4.26E-02
1451.199951,0.9570455,4.29E-02
1451.400024,0.9567145,4.33E-02
1451.599976,0.9563779,4.36E-02
1451.800049,0.9560351,4.39E-02
1452,0.9556863,4.43E-02
1452.199951,0.9553312,4.46E-02
1452.400024,0.9549694,4.50E-02
1452.599976,0.954601,4.54E-02
1452.800049,0.9542256,4.58E-02
1453,0.9538433,4.61E-02
1453.199951,0.9534538,4.65E-02
1453.400024,0.9530566,4.69E-02
1453.599976,0.9526521,4.73E-02
1453.800049,0.9522396,4.77E-02
1454,0.9518194,0.0481609
1454.199951,0.951391,4.86E-02
1454.400024,0.9509541,4.90E-02
1454.599976,0.950509,4.95E-02
1454.800049,0.9500549,4.99E-02
1455,0.9495922,5.04E-02
1455.199951,0.9491205,5.09E-02
1455.400024,0.9486393,5.13E-02
1455.599976,0.948149,0.0518306
1455.800049,0.9476488,5.23E-02
1456,0.947139,5.28E-02
1456.199951,0.9466193,5.34E-02
1456.400024,0.9460891,5.39E-02
1456.599976,0.9455489,5.44E-02
1456.800049,0.9449977,5.50E-02
1457,0.9444361,5.55E-02
1457.199951,0.9438634,5.61E-02
1457.400024,0.9432792,5.67E-02
1457.599976,0.9426839,5.73E-02
1457.800049,0.9420766,5.79E-02
1458,0.9414578,5.85E-02
1458.199951,0.940827,5.92E-02
1458.400024,0.9401833,5.98E-02
1458.599976,0.9395276,0.0604506
1458.800049,0.9388586,6.11E-02
1459,0.938177,6.18E-02
1459.199951,0.9374821,6.25E-02
1459.400024,0.9367734,6.32E-02
1459.599976,0.9360511,6.39E-02
1459.800049,0.9353145,6.47E-02
1460,0.934564,6.54E-02
1460.199951,0.9337972,6.62E-02
1460.400024,0.933015,0.0669622
1460.599976,0.9322181,0.067759
1460.800049,0.9314052,6.86E-02
1461,0.930577,6.94E-02
1461.199951,0.9297327,7.02E-02
1461.400024,0.9288716,7.11E-02
1461.599976,0.9279943,7.20E-02
1461.800049,0.9270995,7.29E-02
1462,0.9261879,7.38E-02
1462.199951,0.9252587,7.47E-02
1462.400024,0.924311,7.57E-02
1462.599976,0.9233455,7.66E-02
1462.800049,0.9223608,7.76E-02
1463,0.9213578,7.86E-02
1463.199951,0.9203354,0.07964
1463.400024,0.9192927,8.07E-02
1463.599976,0.9182306,8.17E-02
1463.800049,0.9171473,8.28E-02
1464,0.9160441,8.39E-02
1464.199951,0.9149196,8.51E-02
1464.400024,0.9137728,8.62E-02
1464.599976,0.9126049,8.74E-02
1464.800049,0.9114138,8.86E-02
1465,0.9102007,8.98E-02
1465.199951,0.9089645,9.10E-02
1465.400024,0.907704,9.23E-02
1465.599976,0.9064202,9.36E-02
1465.800049,0.9051113,0.0948622
1466,0.9037782,9.62E-02
1466.199951,0.9024199,9.76E-02
1466.400024,0.9010351,9.89E-02
1466.599976,0.899625,0.1003478
1466.800049,0.8981874,0.1017852
1467,0.8967236,0.1032488
1467.199951,0.8952323,0.1047399
1467.400024,0.8937122,0.1062599
1467.599976,0.8921645,0.1078074
1467.800049,0.890587,0.1093847
1468,0.8889812,0.1109904
1468.199951,0.8873454,0.1126259
1468.400024,0.8856784,0.1142927
1468.599976,0.8839816,0.1159893
1468.800049,0.8822526,0.1177182
1469,0.8804928,0.1194777
1469.199951,0.8787009,0.1212694
1469.400024,0.8768752,0.1230949
1469.599976,0.8750175,0.1249524
1469.800049,0.8731251,0.1268447
1470,0.8711997,0.1287698
1470.199951,0.8692399,0.1307295
1470.400024,0.8672438,0.1327254
1470.599976,0.8652135,0.1347554
1470.800049,0.863146,0.1368227
1471,0.8610435,0.138925
1471.199951,0.8589042,0.1410641
1471.400024,0.8567264,0.1432417
1471.599976,0.8545123,0.1454556
1471.800049,0.8522587,0.1477089
1472,0.8499682,0.1499992
1472.199951,0.8476388,0.1523283
1472.400024,0.8452689,0.154698
1472.599976,0.8428608,0.1571058
1472.800049,0.8404115,0.159555
1473,0.8379234,0.1620428
1473.199951,0.8353949,0.1645711
1473.400024,0.8328241,0.1671417
1473.599976,0.8302138,0.1697517
1473.800049,0.8275606,0.1724046
1474,0.8248677,0.1750973
1474.199951,0.8221332,0.1778316
1474.400024,0.8193551,0.1806094
1474.599976,0.816537,0.1834273
1474.800049,0.813675,0.186289
1475,0.8107728,0.1891909
1475.199951,0.8078287,0.1921348
1475.400024,0.8048406,0.1951226
1475.599976,0.8018125,0.1981505
1475.800049,0.7987406,0.2012222
1476,0.7956288,0.2043336
1476.199951,0.7924756,0.2074865
1476.400024,0.7892792,0.2106827
1476.599976,0.7860438,0.2139178
1476.800049,0.7827657,0.2171956
1477,0.7794494,0.2205116
1477.199951,0.7760934,0.2238675
1477.400024,0.7726959,0.2272646
1477.599976,0.7692618,0.2306985
1477.800049,0.7657875,0.2341725
1478,0.7622779,0.2376819
1478.199951,0.7587316,0.2412279
1478.400024,0.7551472,0.2448119
1478.599976,0.7515301,0.2484288
1478.800049,0.7478767,0.2520819
1479,0.7441925,0.2557659
1479.199951,0.7404763,0.2594817
1479.400024,0.7367271,0.2632308
1479.599976,0.7329504,0.2670071
1479.800049,0.7291432,0.270814
1480,0.7253113,0.2746457
1480.199951,0.7214642,0.2784925
1480.400024,0.7175907,0.2823657
1480.599976,0.7136973,0.2862588
1480.800049,0.7097808,0.2901751
1481,0.7058475,0.2941082
1481.199951,0.7018969,0.2980585
1481.400024,0.6979284,0.3020267
1481.599976,0.6939486,0.3060062
1481.800049,0.6899547,0.3099998
1482,0.6859535,0.3140008
1482.199951,0.6819447,0.3180093
1482.400024,0.6779278,0.322026
1482.599976,0.67391,0.3260436
1482.800049,0.6698884,0.3300649
1483,0.6658703,0.3340828
1483.199951,0.6618555,0.3380973
1483.400024,0.6578437,0.3421088
1483.599976,0.6538423,0.34611
1483.800049,0.6498488,0.3501033
1484,0.6458703,0.3540815
1484.199951,0.6419069,0.3580448
1484.400024,0.6379585,0.361993
1484.599976,0.6340323,0.3659189
1484.800049,0.630126,0.369825
1485,0.6262467,0.373704
1485.199951,0.6223945,0.3775561
1485.400024,0.6185693,0.3813811
1485.599976,0.6147782,0.385172
1485.800049,0.6110189,0.3889311
1486,0.6072982,0.3926516
1486.199951,0.6036161,0.3963336
1486.400024,0.5999724,0.399977
1486.599976,0.5963739,0.4035753
1486.800049,0.5928183,0.4071308
1487,0.5893117,0.4106372
1487.199951,0.5858541,0.4140946
1487.400024,0.5824452,0.4175034
1487.599976,0.579091,0.4208575
1487.800049,0.5757891,0.4241592
1488,0.5725451,0.4274031
1488.199951,0.5693586,0.4305895
1488.400024,0.566229,0.4337189
1488.599976,0.5631616,0.4367862
1488.800049,0.5601538,0.4397939
1489,0.5572105,0.4427371
1489.199951,0.5543308,0.4456167
1489.400024,0.551514,0.4484334
1489.599976,0.5487642,0.4511831
1489.800049,0.5460789,0.4538683
1490,0.543462,0.4564851
1490.199951,0.5409122,0.4590348
1490.400024,0.5384284,0.4615185
1490.599976,0.536014,0.4639328
1490.800049,0.5336662,0.4662806
1491,0.5313878,0.4685589
1491.199951,0.5291774,0.4707693
1491.400024,0.5270335,0.4729131
1491.599976,0.5249585,0.474988
1491.800049,0.5229495,0.476997
1492,0.5210084,0.478938
1492.199951,0.5191336,0.4808128
1492.400024,0.5173232,0.4826231
1492.599976,0.5155787,0.4843675
1492.800049,0.5138973,0.486049
1493,0.51228,0.4876662
1493.199951,0.5107248,0.4892214
1493.400024,0.5092298,0.4907163
1493.599976,0.5077958,0.4921504
1493.800049,0.5064197,0.4935264
1494,0.505102,0.4948441
1494.199951,0.5038405,0.4961055
1494.400024,0.5026333,0.4973127
1494.599976,0.5014802,0.4984658
1494.800049,0.5003785,0.4995674
1495,0.4993282,0.5006178
1495.199951,0.4983267,0.5016192
1495.400024,0.4973722,0.5025737
1495.599976,0.4964642,0.5034817
1495.800049,0.4955998,0.504346
1496,0.4947786,0.5051672
1496.199951,0.4939983,0.5059475
1496.400024,0.4932567,0.506689
1496.599976,0.4925532,0.5073925
1496.800049,0.4918851,0.5080606
1497,0.4912515,0.5086941
1497.199951,0.4906504,0.5092953
1497.400024,0.4900795,0.5098661
1497.599976,0.4895379,0.5104076
1497.800049,0.4890232,0.5109223
1498,0.4885343,0.5114112
1498.199951,0.4880692,0.5118763
1498.400024,0.4876258,0.5123195
1498.599976,0.4872031,0.5127422
1498.800049,0.4867988,0.5131465
1499,0.4864118,0.5135335
1499.199951,0.48604,0.5139052
1499.400024,0.4856817,0.5142634
1499.599976,0.4853356,0.5146094
1499.800049,0.4849997,0.5149453
1500,0.4846728,0.5152721
1500.199951,0.4843526,0.5155923
1500.400024,0.4840377,0.515907
1500.599976,0.4837272,0.5162175
1500.800049,0.483419,0.5165256
1501,0.4831119,0.5168325
1501.199951,0.4828044,0.51714
1501.400024,0.4824946,0.5174497
1501.599976,0.4821815,0.5177627
1501.800049,0.4818633,0.5180808
1502,0.4815388,0.5184051
1502.199951,0.4812065,0.5187373
1502.400024,0.4808648,0.5190789
1502.599976,0.4805125,0.519431
1502.800049,0.4801481,0.5197954
1503,0.4797704,0.5201728
1503.199951,0.479378,0.5205652
1503.400024,0.4789692,0.5209737
1503.599976,0.4785432,0.5213996
1503.800049,0.4780982,0.5218444
1504,0.4776333,0.522309
1504.199951,0.4771471,0.522795
1504.400024,0.476638,0.523304
1504.599976,0.4761051,0.5238367
1504.800049,0.4755467,0.5243949
1505,0.4749621,0.5249792
1505.199951,0.4743498,0.5255914
1505.400024,0.4737079,0.526233
1505.599976,0.4730362,0.5269045
1505.800049,0.4723324,0.5276079
1506,0.4715963,0.5283439
1506.199951,0.4708261,0.5291138
1506.400024,0.4700201,0.5299196
1506.599976,0.4691778,0.5307615
1506.800049,0.4682972,0.5316418
1507,0.467378,0.5325608
1507.199951,0.4664183,0.5335201
1507.400024,0.4654164,0.5345218
1507.599976,0.464372,0.5355657
1507.800049,0.4632828,0.5366547
1508,0.4621486,0.5377885
1508.199951,0.4609677,0.5389691
1508.400024,0.4597378,0.5401987
1508.599976,0.4584591,0.5414769
1508.800049,0.4571289,0.5428067
1509,0.4557474,0.5441879
1509.199951,0.4543124,0.5456225
1509.400024,0.4528218,0.5471127
1509.599976,0.4512759,0.5486581
1509.800049,0.4496716,0.550262
1510,0.4480094,0.5519238
1510.199951,0.4462871,0.5536456
1510.400024,0.4445021,0.5554301
1510.599976,0.4426554,0.5572764
1510.800049,0.4407433,0.559188
1511,0.4387667,0.5611641
1511.199951,0.4367232,0.563207
1511.400024,0.4346102,0.5653195
1511.599976,0.4324289,0.5675004
1511.800049,0.4301753,0.5697533
1512,0.427851,0.5720772
1512.199951,0.4254532,0.5744743
1512.400024,0.4229793,0.5769477
1512.599976,0.4204309,0.5794954
1512.800049,0.417804,0.5821217
1513,0.4151006,0.5848246
1513.199951,0.4123179,0.5876066
1513.400024,0.4094533,0.5904706
1513.599976,0.4065092,0.593414
1513.800049,0.4034812,0.5964414
1514,0.4003722,0.5995497
1514.199951,0.3971797,0.6027416
1514.400024,0.3939009,0.6060196
1514.599976,0.3905395,0.6093804
1514.800049,0.3870909,0.6128283
1515,0.3835589,0.6163595
1515.199951,0.3799415,0.6199762
1515.400024,0.3762363,0.6236807
1515.599976,0.3724481,0.6274682
1515.800049,0.3685724,0.6313431
1516,0.3646147,0.6353
1516.199951,0.3605733,0.6393408
1516.400024,0.3564464,0.6434668
1516.599976,0.3522403,0.6476721
1516.800049,0.3479513,0.6519604
1517,0.3435861,0.6563248
1517.199951,0.339144,0.6607661
1517.400024,0.3346242,0.6652851
1517.599976,0.3300348,0.6698737
1517.800049,0.3253727,0.6745351
1518,0.3206465,0.6792604
1518.199951,0.3158566,0.6840495
1518.400024,0.3110036,0.6889018
1518.599976,0.3060971,0.6938075
1518.800049,0.3011353,0.6987687
1519,0.2961285,0.7037746
1519.199951,0.2910785,0.7088239
1519.400024,0.2859871,0.7139146
1519.599976,0.2808658,0.7190351
1519.800049,0.2757137,0.7241864
1520,0.2705432,0.7293563
1520.199951,0.2653569,0.7345419
1520.400024,0.2601579,0.7397402
1520.599976,0.2549592,0.7449384
1520.800049,0.2497609,0.7501361
1521,0.2445761,0.7553201
1521.199951,0.2394087,0.760487
1521.400024,0.2342625,0.7656326
1521.599976,0.2291511,0.7707435
1521.800049,0.2240752,0.775819
1522,0.2190481,0.7808455
1522.199951,0.214074,0.7858191
1522.400024,0.209157,0.7907357
1522.599976,0.2043099,0.7955825
1522.800049,0.1995337,0.8003583
1523,0.1948409,0.8050508
1523.199951,0.1902349,0.8096564
1523.400024,0.1857194,0.8141718
1523.599976,0.1813056,0.8185854
1523.800049,0.1769938,0.822897
1524,0.1727946,0.827096
1524.199951,0.1687102,0.8311804
1524.400024,0.1647428,0.8351477
1524.599976,0.1609012,0.8389891
1524.800049,0.1571846,0.8427057
1525,0.1536009,0.8462896
1525.199951,0.1501503,0.8497402
1525.400024,0.1468334,0.8530573
1525.599976,0.1436561,0.8562347
1525.800049,0.1406159,0.859275
1526,0.1377176,0.8621734
1526.199951,0.13496,0.8649315
1526.400024,0.1323413,0.8675503
1526.599976,0.1298647,0.8700272
1526.800049,0.1275263,0.8723659
1527,0.125328,0.8745646
1527.199951,0.1232667,0.8766263
1527.400024,0.1213395,0.878554
1527.599976,0.1195465,0.8803473
1527.800049,0.1178832,0.8820111
1528,0.1163488,0.8835459
1528.199951,0.1149393,0.8849559
1528.400024,0.1136507,0.886245
1528.599976,0.1124812,0.8874151
1528.800049,0.1114257,0.8884711
1529,0.1104818,0.8894156
1529.199951,0.1096449,0.8902531
1529.400024,0.1089106,0.8909879
1529.599976,0.1082757,0.8916234
1529.800049,0.1077354,0.8921643
1530,0.1072861,0.8926143
1530.199951,0.1069232,0.8929778
1530.400024,0.1066424,0.8932591
1530.599976,0.1064399,0.8934623
1530.800049,0.1063113,0.8935915
1531,0.1062526,0.8936507
1531.199951,0.1062597,0.8936442
1531.400024,0.1063287,0.8935759
1531.599976,0.1064555,0.8934497
1531.800049,0.1066364,0.8932694
1532,0.1068676,0.893039
1532.199951,0.1071453,0.8927618
1532.400024,0.1074665,0.8924413
1532.599976,0.107827,0.8920813
1532.800049,0.1082242,0.8916848
1533,0.1086542,0.8912553
1533.199951,0.1091143,0.8907958
1533.400024,0.1096018,0.8903089
1533.599976,0.1101131,0.8897982
1533.800049,0.1106463,0.8892656
1534,0.1111979,0.8887146
1534.199951,0.1117658,0.8881472
1534.400024,0.112348,0.8875656
1534.599976,0.1129414,0.8869727
1534.800049,0.1135446,0.8863701
1535,0.1141548,0.8857604
1535.199951,0.1147703,0.8851454
1535.400024,0.1153897,0.8845266
1535.599976,0.1160104,0.8839063
1535.800049,0.1166316,0.8832856
1536,0.1172508,0.8826669
1536.199951,0.1178669,0.8820512
1536.400024,0.118479,0.8814396
1536.599976,0.1190849,0.8808342
1536.800049,0.1196841,0.8802355
1537,0.1202747,0.8796453
1537.199951,0.1208559,0.8790644
1537.400024,0.1214272,0.8784937
1537.599976,0.1219867,0.8779346
1537.800049,0.1225343,0.8773873
1538,0.1230684,0.8768536
1538.199951,0.1235887,0.8763337
1538.400024,0.1240946,0.8758282
1538.599976,0.124585,0.8753383
1538.800049,0.1250596,0.8748639
1539,0.1255175,0.8744064
1539.199951,0.1259583,0.8739659
1539.400024,0.1263818,0.8735428
1539.599976,0.126787,0.8731379
1539.800049,0.1271741,0.8727512
1540,0.127542,0.8723834
1540.199951,0.1278892,0.8720366
1540.400024,0.1282172,0.8717089
1540.599976,0.1285253,0.8714011
1540.800049,0.1288137,0.871113
1541,0.1290818,0.8708451
1541.199951,0.1293296,0.8705975
1541.400024,0.1295571,0.8703703
1541.599976,0.1297638,0.8701639
1541.800049,0.1299499,0.869978
1542,0.1301151,0.8698131
1542.199951,0.1302594,0.8696691
1542.400024,0.1303828,0.8695458
1542.599976,0.1304851,0.8694438
1542.800049,0.1305665,0.8693625
1543,0.1306269,0.8693024
1543.199951,0.1306664,0.8692631
1543.400024,0.1306849,0.8692448
1543.599976,0.1306826,0.8692473
1543.800049,0.1306594,0.8692706
1544,0.1306157,0.8693146
1544.199951,0.1305513,0.869379
1544.400024,0.1304664,0.8694641
1544.599976,0.1303612,0.8695694
1544.800049,0.1302358,0.869695
1545,0.1300905,0.8698405
1545.199951,0.1299253,0.8700058
1545.400024,0.1297404,0.8701909
1545.599976,0.1295361,0.8703953
1545.800049,0.1293125,0.8706191
1546,0.12907,0.8708617
1546.199951,0.1288087,0.871123
1546.400024,0.1285287,0.8714031
1546.599976,0.1282307,0.8717013
1546.800049,0.1279145,0.8720176
1547,0.1275808,0.8723513
1547.199951,0.1272298,0.8727025
1547.400024,0.1268614,0.873071
1547.599976,0.1264765,0.873456
1547.800049,0.1260749,0.8738577
1548,0.1256574,0.8742752
1548.199951,0.1252242,0.8747085
1548.400024,0.1247754,0.8751574
1548.599976,0.1243118,0.875621
1548.800049,0.1238334,0.8760995
1549,0.1233409,0.876592
1549.199951,0.1228347,0.8770984
1549.400024,0.1223147,0.8776184
1549.599976,0.1217821,0.8781511
1549.800049,0.1212365,0.8786968
1550,0.1206791,0.8792542
1550.199951,0.1201101,0.8798233
1550.400024,0.1195295,0.8804039
1550.599976,0.1189384,0.880995
1550.800049,0.1183368,0.8815967
1551,0.1177256,0.8822079
1551.199951,0.1171052,0.8828284
1551.400024,0.1164755,0.8834581
1551.599976,0.1158379,0.8840957
1551.800049,0.115192,0.8847417
1552,0.1145392,0.8853945
1552.199951,0.1138797,0.886054
1552.400024,0.1132134,0.8867203
1552.599976,0.1125418,0.8873919
1552.800049,0.1118646,0.8880692
1553,0.1111831,0.8887507
1553.199951,0.1104975,0.8894364
1553.400024,0.1098078,0.890126
1553.599976,0.1091155,0.8908185
1553.800049,0.1084202,0.8915137
1554,0.1077234,0.8922105
1554.199951,0.1070252,0.8929087
1554.400024,0.1063257,0.8936083
1554.599976,0.1056263,0.8943077
1554.800049,0.1049267,0.8950074
1555,0.1042282,0.8957058
1555.199951,0.1035311,0.896403
1555.400024,0.1028354,0.8970987
1555.599976,0.1021425,0.8977916
1555.800049,0.1014521,0.898482
1556,0.1007655,0.8991686
1556.199951,0.1000829,0.8998513
1556.400024,9.94E-02,0.9005297
1556.599976,9.87E-02,0.9012029
1556.800049,9.81E-02,0.9018709
1557,9.74E-02,0.9025326
1557.199951,9.67E-02,0.9031878
1557.400024,9.61E-02,0.9038363
1557.599976,9.55E-02,0.9044771
1557.800049,9.48E-02,0.9051104
1558,9.42E-02,0.9057351
1558.199951,9.36E-02,0.9063509
1558.400024,9.30E-02,0.9069579
1558.599976,9.24E-02,0.9075548
1558.800049,9.18E-02,0.9081422
1559,9.12E-02,0.9087188
1559.199951,9.06E-02,0.9092847
1559.400024,9.01E-02,0.9098397
1559.599976,8.96E-02,0.9103829
1559.800049,8.90E-02,0.9109147
1560,8.85E-02,0.9114341
1560.199951,8.80E-02,0.9119411
1560.400024,8.75E-02,0.9124357
1560.599976,8.70E-02,0.912917
1560.800049,8.65E-02,0.9133853
1561,0.0860947,0.9138399
1561.199951,8.57E-02,0.9142808
1561.400024,0.0852266,0.9147081
1561.599976,8.48E-02,0.9151211
1561.800049,8.44E-02,0.91552
1562,8.40E-02,0.9159043
1562.199951,8.37E-02,0.9162742
1562.400024,8.33E-02,0.9166296
1562.599976,8.30E-02,0.9169702
1562.800049,8.26E-02,0.9172961
1563,8.23E-02,0.9176071
1563.199951,8.20E-02,0.9179032
1563.400024,8.18E-02,0.9181845
1563.599976,8.15E-02,0.9184508
1563.800049,8.12E-02,0.9187025
1564,8.10E-02,0.9189392
1564.199951,8.08E-02,0.919161
1564.400024,8.06E-02,0.9193683
1564.599976,8.04E-02,0.9195609
1564.800049,8.02E-02,0.9197391
1565,8.00E-02,0.9199027
1565.199951,7.99E-02,0.9200521
1565.400024,7.97E-02,0.9201875
1565.599976,7.96E-02,0.9203089
1565.800049,7.95E-02,0.9204164
1566,7.94E-02,0.9205104
1566.199951,7.93E-02,0.920591
1566.400024,7.93E-02,0.9206583
1566.599976,0.0792231,0.9207129
1566.800049,7.92E-02,0.9207546
1567,7.92E-02,0.9207839
1567.199951,7.91E-02,0.9208011
1567.400024,0.0791299,0.9208063
1567.599976,7.91E-02,0.9207999
1567.800049,7.92E-02,0.9207822
1568,7.92E-02,0.9207534
1568.199951,7.92E-02,0.9207138
1568.400024,7.93E-02,0.920664
1568.599976,7.93E-02,0.920604
1568.800049,7.94E-02,0.9205343
1569,0.0794817,0.9204551
1569.199951,7.96E-02,0.9203669
1569.400024,7.97E-02,0.9202698
1569.599976,7.98E-02,0.9201645
1569.800049,7.99E-02,0.920051
1570,8.00E-02,0.91993
1570.199951,8.01E-02,0.9198018
1570.400024,8.03E-02,0.9196664
1570.599976,8.04E-02,0.9195246
1570.800049,0.080561,0.9193764
1571,8.07E-02,0.9192225
1571.199951,8.09E-02,0.9190631
1571.400024,8.10E-02,0.9188986
1571.599976,8.12E-02,0.9187292
1571.800049,8.14E-02,0.9185556
1572,8.16E-02,0.9183779
1572.199951,8.17E-02,0.9181966
1572.400024,8.19E-02,0.9180118
1572.599976,8.21E-02,0.9178242
1572.800049,0.0823042,0.917634
1573,8.25E-02,0.9174415
1573.199951,8.27E-02,0.9172472
1573.400024,8.29E-02,0.9170512
1573.599976,8.31E-02,0.9168541
1573.800049,8.33E-02,0.916656
1574,8.35E-02,0.9164575
1574.199951,8.37E-02,0.9162587
1574.400024,8.39E-02,0.9160599
1574.599976,8.41E-02,0.9158615
1574.800049,8.43E-02,0.9156638
1575,0.0844717,0.9154673
1575.199951,8.47E-02,0.915272
1575.400024,8.49E-02,0.9150782
1575.599976,8.51E-02,0.9148863
1575.800049,8.52E-02,0.9146964
1576,8.54E-02,0.9145091
1576.199951,8.56E-02,0.9143245
1576.400024,8.58E-02,0.9141427
1576.599976,8.60E-02,0.9139641
1576.800049,8.62E-02,0.9137889
1577,8.63E-02,0.9136174
1577.199951,0.0864899,0.9134498
1577.400024,8.67E-02,0.9132863
1577.599976,8.68E-02,0.9131271
1577.800049,8.70E-02,0.9129723
1578,8.71E-02,0.9128223
1578.199951,8.73E-02,0.9126773
1578.400024,8.74E-02,0.9125372
1578.599976,8.75E-02,0.9124026
1578.800049,8.77E-02,0.9122732
1579,8.78E-02,0.9121496
1579.199951,8.79E-02,0.9120317
1579.400024,8.80E-02,0.9119197
1579.599976,8.81E-02,0.9118137
1579.800049,8.82E-02,0.9117138
1580,8.83E-02,0.9116203
1580.199951,8.84E-02,0.9115337
1580.400024,8.85E-02,0.9114536
1580.599976,8.86E-02,0.9113801
1580.800049,8.86E-02,0.9113133
1581,8.87E-02,0.9112533
1581.199951,8.87E-02,0.9112002
1581.400024,0.0887867,0.9111542
1581.599976,8.88E-02,0.9111151
1581.800049,8.89E-02,0.9110832
1582,8.89E-02,0.9110584
1582.199951,8.89E-02,0.911041
1582.400024,8.89E-02,0.9110308
1582.599976,8.89E-02,0.911028
1582.800049,8.89E-02,0.9110324
1583,8.89E-02,0.9110444
1583.199951,8.89E-02,0.9110637
1583.400024,8.89E-02,0.9110906
1583.599976,8.88E-02,0.9111249
1583.800049,0.0887745,0.9111668
1584,8.87E-02,0.9112161
1584.199951,8.87E-02,0.911273
1584.400024,8.86E-02,0.9113374
1584.599976,8.85E-02,0.9114092
1584.800049,8.85E-02,0.9114887
1585,8.84E-02,0.9115754
1585.199951,8.83E-02,0.9116697
1585.400024,8.82E-02,0.9117714
1585.599976,8.81E-02,0.9118805
1585.800049,8.79E-02,0.911997
1586,8.78E-02,0.9121209
1586.199951,8.77E-02,0.9122519
1586.400024,8.76E-02,0.9123904
1586.599976,8.74E-02,0.9125359
1586.800049,8.73E-02,0.9126887
1587,8.71E-02,0.9128484
1587.199951,8.69E-02,0.9130152
1587.400024,0.0867527,0.9131891
1587.599976,8.66E-02,0.9133697
1587.800049,8.64E-02,0.9135573
1588,8.62E-02,0.9137516
1588.199951,0.0859893,0.9139525
1588.400024,8.58E-02,0.9141601
1588.599976,0.0855676,0.9143743
1588.800049,8.53E-02,0.9145948
1589,8.51E-02,0.9148217
1589.199951,8.49E-02,0.9150548
1589.400024,8.46E-02,0.9152942
1589.599976,8.44E-02,0.9155396
1589.800049,8.42E-02,0.9157911
1590,8.39E-02,0.9160483
1590.199951,0.0836307,0.9163112
1590.400024,8.34E-02,0.91658
1590.599976,8.31E-02,0.9168541
1590.800049,0.082808,0.9171339
1591,8.25E-02,0.9174188
1591.199951,8.22E-02,0.917709
1591.400024,8.19E-02,0.9180044
1591.599976,0.0816373,0.9183047
1591.800049,8.13E-02,0.9186099
1592,8.10E-02,0.9189197
1592.199951,8.07E-02,0.919234
1592.400024,8.04E-02,0.9195531
1592.599976,8.01E-02,0.9198763
1592.800049,7.97E-02,0.9202039
1593,7.94E-02,0.9205355
1593.199951,7.91E-02,0.9208709
1593.400024,7.87E-02,0.9212103
1593.599976,7.84E-02,0.9215534
1593.800049,0.0780419,0.9219
1594,7.77E-02,0.9222499
1594.199951,7.73E-02,0.922603
1594.400024,7.70E-02,0.9229593
1594.599976,7.66E-02,0.9233184
1594.800049,0.0762613,0.9236806
1595,7.59E-02,0.9240451
1595.199951,7.55E-02,0.9244123
1595.400024,7.52E-02,0.9247818
1595.599976,7.48E-02,0.9251534
1595.800049,7.44E-02,0.9255273
1596,7.40E-02,0.9259029
1596.199951,0.0736617,0.9262801
1596.400024,7.33E-02,0.9266591
1596.599976,7.29E-02,0.9270393
1596.800049,0.0725207,0.927421
1597,7.21E-02,0.9278036
1597.199951,7.18E-02,0.928187
1597.400024,7.14E-02,0.9285715
1597.599976,7.10E-02,0.9289563
1597.800049,7.06E-02,0.9293418
1598,7.02E-02,0.9297273
1598.199951,6.98E-02,0.9301128
1598.400024,6.94E-02,0.9304985
1598.599976,6.91E-02,0.9308838
1598.800049,6.87E-02,0.9312689
1599,6.83E-02,0.9316531
1599.199951,6.79E-02,0.9320366
1599.400024,6.75E-02,0.9324194
1599.599976,6.71E-02,0.9328008
1599.800049,6.68E-02,0.9331813
1600,0.0663815,0.9335601
1600.199951,6.60E-02,0.9339372
1600.400024,0.0656287,0.9343128
