# wavelength (nm),transmission (I/F) 
8.263999999999759893e+02,1.749240987441173420e-04
8.264499999999759439e+02,1.747461435218278692e-04
8.264999999999758984e+02,1.745671168699381088e-04
8.265499999999758529e+02,1.743870227777404643e-04
8.265999999999758074e+02,1.742058652333413574e-04
8.266499999999757620e+02,1.740236482236512264e-04
8.266999999999757165e+02,1.738403757343769910e-04
8.267499999999756710e+02,1.736560517500131617e-04
8.267999999999756255e+02,1.734706802538335188e-04
8.268499999999755801e+02,1.732842652278830079e-04
8.268999999999755346e+02,1.730968106529673584e-04
8.269499999999754891e+02,1.729083205086466330e-04
8.269999999999754436e+02,1.727187987732258217e-04
8.270499999999753982e+02,1.725282494237459518e-04
8.270999999999753527e+02,1.723366764359754953e-04
8.271499999999753072e+02,1.721451735806756977e-04
8.271999999999752617e+02,1.719541757733604264e-04
8.272499999999752163e+02,1.717621604344257268e-04
8.272999999999751708e+02,1.715691314882150339e-04
8.273499999999751253e+02,1.713750928579938957e-04
8.273999999999750798e+02,1.711800484659412459e-04
8.274499999999750344e+02,1.709840022331402421e-04
8.274999999999749889e+02,1.707869580795702970e-04
8.275499999999749434e+02,1.705889199240978084e-04
8.275999999999748979e+02,1.703898916844674314e-04
8.276499999999748525e+02,1.701898772772931340e-04
8.276999999999748070e+02,1.699888806180496856e-04
8.277499999999747615e+02,1.697869056210647427e-04
8.277999999999747160e+02,1.695839561995075460e-04
8.278499999999746706e+02,1.693800362653825507e-04
8.278999999999746251e+02,1.691751497295199938e-04
8.279499999999745796e+02,1.689693005015661096e-04
8.279999999999745341e+02,1.687624924899757295e-04
8.280499999999744887e+02,1.686997853072655514e-04
8.280999999999744432e+02,1.686352700661989919e-04
8.281499999999743977e+02,1.685689526452247933e-04
8.281999999999743522e+02,1.685008389214888121e-04
8.282499999999743068e+02,1.684309347707459007e-04
8.282999999999742613e+02,1.683614359393304882e-04
8.283499999999742158e+02,1.682905242924367527e-04
8.283999999999741704e+02,1.682178376057381517e-04
8.284499999999741249e+02,1.681433816687383817e-04
8.284999999999740794e+02,1.680671622698388305e-04
8.285499999999740339e+02,1.679891851963232364e-04
8.285999999999739885e+02,1.679094562343464662e-04
8.286499999999739430e+02,1.678279811689205293e-04
8.286999999999738975e+02,1.677447657839020549e-04
8.287499999999738520e+02,1.676598158619785231e-04
8.287999999999738066e+02,1.675731371846557146e-04
8.288499999999737611e+02,1.674847355322443485e-04
8.288999999999737156e+02,1.673946166838462854e-04
8.289499999999736701e+02,1.673027864173428183e-04
