# wavelength (nm),transmission (I/F) 
8.081499999999925965e-01,8.181793153937754193e-01
8.081999999999925910e-01,8.181844870953655091e-01
8.082499999999924745e-01,8.181896587969554879e-01
8.082999999999924690e-01,8.181948304985454667e-01
8.083499999999923524e-01,8.182000022001354456e-01
8.083999999999923469e-01,8.182051739017254244e-01
8.084499999999923414e-01,8.182103456033155142e-01
8.084999999999922249e-01,8.182155173049054930e-01
8.085499999999922194e-01,8.182206890064953608e-01
8.085999999999922139e-01,8.182258607080853396e-01
8.086499999999920973e-01,8.182310324096753185e-01
8.086999999999920918e-01,8.182362041112652973e-01
8.087499999999920863e-01,8.182413758128553871e-01
8.087999999999919698e-01,8.182465475144453659e-01
8.088499999999919643e-01,8.182517192160353448e-01
8.088999999999919588e-01,8.182568909176253236e-01
8.089499999999918423e-01,8.182620626192153024e-01
8.089999999999918368e-01,8.182672343208053922e-01
8.090499999999917202e-01,8.182724060223953710e-01
8.090999999999917147e-01,8.182775777239853499e-01
8.091499999999917092e-01,8.182827494255753287e-01
8.091999999999915927e-01,8.182879211271653075e-01
8.092499999999915872e-01,8.182930928287552863e-01
8.092999999999915817e-01,8.182982645303453761e-01
8.093499999999914651e-01,8.183034362319353550e-01
8.093999999999914596e-01,8.183086079335253338e-01
8.094499999999914541e-01,8.183137796351153126e-01
8.094999999999913376e-01,8.183189513367052914e-01
8.095499999999913321e-01,8.183241230382953812e-01
8.095999999999912156e-01,8.183292947398852490e-01
8.096499999999912101e-01,8.183344664414752279e-01
8.096999999999912045e-01,8.183396381430652067e-01
8.097499999999910880e-01,8.183448098446551855e-01
8.097999999999910825e-01,8.183499815462451643e-01
8.098499999999910770e-01,8.183551532478352541e-01
8.098999999999909605e-01,8.183603249494252330e-01
8.099499999999909550e-01,8.183654966510152118e-01
8.099999999999909495e-01,8.183706683526051906e-01
8.100499999999908329e-01,8.183758400541951694e-01
8.100999999999908274e-01,8.183810117557852593e-01
8.101499999999908219e-01,8.183861834573752381e-01
8.101999999999907054e-01,8.183913551589652169e-01
8.102499999999906999e-01,8.183965268605551957e-01
8.102999999999905834e-01,8.184016985621451745e-01
8.103499999999905778e-01,8.184068702637351533e-01
8.103999999999905723e-01,8.184120419653252432e-01
8.104499999999904558e-01,8.184172136669152220e-01
8.104999999999904503e-01,8.184223853685050898e-01
8.105499999999904448e-01,8.184275570700950686e-01
8.105999999999903283e-01,8.184327287716850474e-01
8.106499999999903228e-01,8.184379004732751373e-01
8.106999999999903173e-01,8.184430721748651161e-01
8.107499999999902007e-01,8.184482438764550949e-01
8.107999999999901952e-01,8.184534155780450737e-01
8.108499999999900787e-01,8.184585872796349415e-01
8.108999999999900732e-01,8.184637589812249203e-01
8.109499999999900677e-01,8.184689306828150102e-01
8.109999999999899511e-01,8.184741023844049890e-01
8.110499999999899456e-01,8.184792740859949678e-01
8.110999999999899401e-01,8.184844457875849466e-01
8.111499999999898236e-01,8.184896174891749254e-01
8.111999999999898181e-01,8.184947891907650153e-01
8.112499999999898126e-01,8.184999608923549941e-01
8.112999999999896961e-01,8.185051325939449729e-01
8.113499999999896906e-01,8.185103042955349517e-01
8.113999999999896851e-01,8.185154759971249305e-01
8.114499999999895685e-01,8.185206476987149093e-01
8.114999999999895630e-01,8.185258194003049992e-01
8.115499999999894465e-01,8.185309911018949780e-01
8.115999999999894410e-01,8.185361628034848458e-01
8.116499999999894355e-01,8.185413345050748246e-01
8.116999999999893189e-01,8.185465062066648034e-01
8.117499999999893134e-01,8.185516779082548933e-01
8.117999999999893079e-01,8.185568496098448721e-01
8.118499999999891914e-01,8.185620213114348509e-01
8.118999999999891859e-01,8.185671930130248297e-01
8.119499999999891804e-01,8.185723647146148085e-01
8.119999999999890639e-01,8.185775364162047874e-01
8.120499999999890584e-01,8.185827081177948772e-01
8.120999999999889418e-01,8.185878798193848560e-01
8.121499999999889363e-01,8.185930515209748348e-01
8.121999999999889308e-01,8.185982232225648136e-01
8.122499999999888143e-01,8.186033949241547925e-01
8.122999999999888088e-01,8.186085666257447713e-01
8.123499999999888033e-01,8.186137383273348611e-01
8.123999999999886867e-01,8.186189100289248399e-01
8.124499999999886812e-01,8.186240817305148187e-01
8.124999999999886757e-01,8.186292534321047976e-01
8.125499999999885592e-01,8.186344251336947764e-01
8.125999999999885537e-01,8.186395968352847552e-01
8.126499999999885482e-01,8.186447685368747340e-01
8.126999999999884317e-01,8.186499402384647128e-01
8.127499999999884261e-01,8.186551119400546916e-01
8.127999999999883096e-01,8.186602836416446705e-01
8.128499999999883041e-01,8.186654553432346493e-01
8.128999999999882986e-01,8.186706270448247391e-01
8.129499999999881821e-01,8.186757987464147179e-01
8.129999999999881766e-01,8.186809704480046967e-01
8.130499999999881711e-01,8.186861421495946756e-01
8.130999999999880545e-01,8.186913138511846544e-01
8.131499999999880490e-01,8.186964855527747442e-01
8.131999999999880435e-01,8.187016572543647230e-01
8.132499999999879270e-01,8.187068289559547019e-01
8.132999999999879215e-01,8.187120006575446807e-01
8.133499999999878050e-01,8.187171723591346595e-01
8.133999999999877994e-01,8.187223440607246383e-01
8.134499999999877939e-01,8.187275157623147281e-01
8.134999999999876774e-01,8.187326874639047070e-01
8.135499999999876719e-01,8.187378591654946858e-01
8.135999999999876664e-01,8.187430308670845536e-01
8.136499999999875499e-01,8.187482025686745324e-01
8.136999999999875444e-01,8.187533742702646222e-01
8.137499999999875389e-01,8.187585459718546010e-01
8.137999999999874223e-01,8.187637176734445799e-01
8.138499999999874168e-01,8.187688893750345587e-01
8.138999999999874113e-01,8.187740610766245375e-01
8.139499999999872948e-01,8.187792327782145163e-01
8.139999999999872893e-01,8.187844044798046061e-01
